date,Earrings,Bracelets,Necklaces,Rings,Gold jewelry,Silver jewelry,Diamond rings,Wedding bands,Engagement rings,Gemstone jewelry,Jewelry box,Hoop earrings_x,Pendants,Charm bracelets,Chain necklaces,Pearl earrings,Stud earrings,Birthstone rings,Anklets,Cuff bracelets,Statement rings,Fine jewelry,Layered necklaces,Brooches,Chokers,Eternity bands,Friendship bracelets,Locket necklaces,Promise rings,Sterling silver,Costume jewelry,Cocktail rings,Religious jewelry,Adjustable rings,Tennis bracelets,Gold bracelets,Pearl necklaces,Signet rings_x,Jewelry sets,Minimalist jewelry,Bar necklaces,Heart necklaces,Initial necklaces,Infinity rings,Gold chains,Kids jewelry,Love bracelets,Family rings,Bohemian jewelry,Beaded bracelets,Zodiac jewelry,Birthstone necklaces,Diamond bracelets,Stackable rings,Gemstone necklaces,Celestial jewelry,Leather bracelets,Name necklaces,Ring sets,Bar bracelets,Toggle bracelets,Bangle sets,Men\'92s bracelets,Charm rings,Hoop earrings_y,Beaded necklaces,Fashion rings,Love necklaces,Curb chains,Boho earrings,Coin necklaces,Tribal jewelry,Personalized rings,Hamsa necklaces,Gold earrings,Teardrop earrings,Wedding sets,Minimalist rings,Silver bracelets,Evil eye jewelry,Friendship rings,Filigree rings,Cufflinks,Infinity bracelets,Solitaire rings,Cross necklaces,Butterfly necklaces,Druzy earrings,Signet rings_y,Bolo bracelets,Layered earrings,Diamond studs,Personalized bracelets,Charm anklets
2020-03-08,14.43478626018309,1.9375,0.8367346938775511,37.49295132515088,0.6081081081081081,0.26,0.5773195876288659,0.66,1.3783783783783783,0.2981333333333333,0.3,0.4639175257731959,0.29,0.08,0.43679999999999997,0.14893617021276595,0.26,0.09,0.06,0.3349894736842105,0.1392,0.16,0.13312,0.67392,0.7591999999999999,0.16864864864864865,0.12,0.06019764705882353,0.26804123711340205,0.9230769230769231,0.09,0.19066666666666665,0.1576421052631579,0.09151999999999999,0.09706666666666666,0.12,0.3432,0.22186666666666666,0.05,0.1008,0.0,0.17828571428571427,0.154752,0.14492903225806453,0.2,0.04,0.19968,0.02,0.07823283582089552,0.04,0.104,0.129792,0.208,0.05,0.0,0.0,0.5559272727272726,0.04,0.11,0.06032,0.0,0.0,0.0,0.10277647058823529,0.4639175257731959,0.1576421052631579,0.03,0.09211428571428572,0.06864,0.1248,0.0,0.08274782608695651,0.22023529411764703,0.0,0.5384615384615384,0.3087157894736842,0.17,0.07640816326530613,0.07,0.1366857142857143,0.1352,0.0,0.16,0.0,0.4992,0.432,0.0624,0.086112,0.22186666666666666,0.0,0.07363199999999999,0.05,0.0,0.0
2020-03-15,10.498026371042247,1.9375,0.7755102040816326,32.80633240950702,0.44594594594594594,0.19,0.4536082474226804,0.49,1.027027027027027,0.20106666666666667,0.26,0.36082474226804123,0.24,0.06,0.2941714285714286,0.11702127659574468,0.21,0.07,0.07,0.22989473684210524,0.1344,0.13,0.10815999999999999,0.5616,0.5095999999999999,0.10118918918918919,0.23,0.0,0.24742268041237114,0.7307692307692307,0.07,0.13173333333333334,0.14122105263157894,0.08736,0.09706666666666666,0.09,0.1664,0.1664,0.03,0.0696,0.0,0.16045714285714285,0.0,0.1529806451612903,0.17,0.03,0.18303999999999998,0.02,0.0707820895522388,0.04,0.0832,0.10982399999999999,0.24128,0.03,0.05726117647058823,0.0,0.4538181818181818,0.03,0.09,0.0,0.0,0.0,0.0,0.10644705882352941,0.36082474226804123,0.17077894736842106,0.02,0.104,0.0,0.0,0.05812602739726027,0.0624,0.1688470588235294,0.0,0.4,0.20362105263157892,0.14,0.0,0.06,0.18422857142857144,0.0728,0.0,0.12,0.0,0.30308571428571424,0.3552,0.07717894736842106,0.061152,0.1664,0.0,0.0,0.03,0.0,0.0
2020-03-22,10.498026371042247,1.8125,0.7551020408163265,35.93074501993627,0.47297297297297297,0.19,0.44329896907216493,0.47,1.135135135135135,0.22186666666666666,0.26,0.3917525773195876,0.24,0.06,0.41897142857142855,0.11702127659574468,0.23,0.07,0.07,0.19705263157894737,0.144,0.12,0.14143999999999998,0.48672,0.6968,0.08432432432432432,0.23,0.0,0.26804123711340205,0.7115384615384616,0.06,0.14906666666666665,0.06896842105263158,0.10815999999999999,0.0832,0.1,0.208,0.18488888888888888,0.03,0.07919999999999999,0.0,0.23177142857142857,0.079872,0.10869677419354838,0.18,0.04,0.17472,0.02,0.0707820895522388,0.05,0.1352,0.079872,0.3328,0.03,0.05872941176470588,0.0,0.3857454545454545,0.04,0.09,0.0,0.0,0.0,0.0,0.06974117647058824,0.3917525773195876,0.22989473684210524,0.02,0.07725714285714286,0.0,0.10697142857142856,0.0,0.0,0.22023529411764703,0.0,0.4307692307692308,0.19705263157894737,0.12,0.0,0.05,0.1426285714285714,0.0832,0.0,0.11,0.0,0.41897142857142855,0.432,0.08538947368421053,0.0,0.18488888888888888,0.0,0.0,0.04,0.0,0.0
2020-03-29,10.498026371042247,2.0,0.7959183673469388,37.49295132515088,0.47297297297297297,0.2,0.4536082474226804,0.47,1.162162162162162,0.24266666666666664,0.27,0.422680412371134,0.25,0.06,0.42788571428571426,0.11702127659574468,0.24,0.07,0.07,0.2430315789473684,0.1296,0.13,0.1248,0.58656,0.676,0.09107027027027026,0.22,0.0,0.27835051546391754,0.7692307692307693,0.06,0.08666666666666666,0.11823157894736841,0.13728,0.13173333333333334,0.1,0.156,0.208,0.04,0.07680000000000001,0.0,0.18719999999999998,0.10982399999999999,0.1207741935483871,0.19,0.04,0.23296,0.03,0.06891940298507462,0.04,0.1456,0.064896,0.26624,0.03,0.0,0.0,0.46516363636363633,0.04,0.1,0.0,0.0,0.0,0.0,0.08809411764705882,0.422680412371134,0.17734736842105261,0.02,0.08914285714285713,0.0,0.07386122448979592,0.05812602739726027,0.0,0.22757647058823527,0.0,0.4461538461538462,0.2758736842105263,0.14,0.0,0.06,0.14857142857142858,0.1768,0.0,0.1,0.0,0.43679999999999997,0.3552,0.12315789473684209,0.098592,0.208,0.0,0.06864,0.04,0.0,0.0
2020-04-05,11.810279667422527,2.25,0.8367346938775511,37.49295132515088,0.5405405405405406,0.22,0.4639175257731959,0.5,1.2432432432432432,0.2565333333333333,0.32,0.4536082474226804,0.26,0.08,0.41005714285714284,0.1276595744680851,0.26,0.07,0.08,0.1839157894736842,0.18719999999999998,0.12,0.18719999999999998,0.624,0.6552,0.15515675675675675,0.23,0.05872941176470588,0.28865979381443296,0.8076923076923077,0.06,0.13866666666666666,0.1215157894736842,0.12064,0.13173333333333334,0.11,0.18719999999999998,0.2126222222222222,0.04,0.0624,0.09287441860465116,0.25851428571428575,0.07487999999999999,0.20129032258064514,0.19,0.05,0.31616,0.03,0.10989850746268656,0.05,0.156,0.129792,0.28287999999999996,0.04,0.0,0.0,0.4197818181818182,0.05,0.1,0.0,0.0,0.0,0.0,0.07708235294117648,0.4536082474226804,0.14450526315789475,0.02,0.08022857142857143,0.07363199999999999,0.08404897959183673,0.07009315068493151,0.06918260869565217,0.22757647058823527,0.0,0.49230769230769234,0.2758736842105263,0.13,0.0,0.06,0.10102857142857143,0.1768,0.0,0.11,0.0,0.40114285714285713,0.5184,0.07882105263157894,0.08860799999999999,0.2126222222222222,0.0,0.0,0.04,0.038461538461538464,0.0
2020-04-12,13.12253296380281,2.25,1.0,37.49295132515088,0.6216216216216216,0.26,0.5567010309278351,0.55,1.3783783783783783,0.2634666666666667,0.33,0.5257731958762887,0.29,0.07,0.6150857142857142,0.13829787234042554,0.29,0.11,0.1,0.3087157894736842,0.2256,0.12,0.12064,0.53664,0.7384000000000001,0.16527567567567567,0.23,0.0,0.31958762886597936,0.8846153846153846,0.07,0.14213333333333333,0.1280842105263158,0.17472,0.18026666666666666,0.13,0.156,0.2126222222222222,0.05,0.09359999999999999,0.15672558139534884,0.2852571428571428,0.154752,0.19726451612903223,0.24,0.05,0.2496,0.03,0.09313432835820895,0.05,0.1664,0.194688,0.30784,0.05,0.0,0.0,0.4765090909090909,0.05,0.14,0.06656,0.0,0.06537142857142857,0.0,0.06607058823529412,0.5257731958762887,0.17077894736842106,0.03,0.11588571428571429,0.07487999999999999,0.09678367346938775,0.0,0.0,0.35971764705882353,0.0,0.5692307692307692,0.2758736842105263,0.18,0.10187755102040816,0.07,0.1248,0.19759999999999997,0.0,0.11,0.0,0.3922285714285714,0.48,0.13465263157894736,0.0,0.2126222222222222,0.0,0.0,0.05,0.038461538461538464,0.0
2020-04-19,13.12253296380281,2.375,1.0612244897959184,43.74177654600936,0.6486486486486487,0.27,0.5463917525773195,0.57,1.4594594594594594,0.2981333333333333,0.36,0.5463917525773195,0.31,0.11,0.5616,0.13829787234042554,0.32,0.13,0.11,0.36126315789473684,0.18719999999999998,0.15,0.17056,0.64896,0.7591999999999999,0.19563243243243242,0.23,0.05726117647058823,0.31958762886597936,0.9423076923076923,0.07,0.1664,0.1477894736842105,0.13312,0.13866666666666666,0.14,0.2496,0.2819555555555555,0.05,0.09839999999999999,0.0,0.25851428571428575,0.1248,0.22947096774193546,0.26,0.06,0.34944,0.04,0.1248,0.05,0.1768,0.22464,0.29951999999999995,0.06,0.06313411764705881,0.0,0.5445818181818182,0.06,0.13,0.0,0.0,0.0,0.0,0.09543529411764705,0.5463917525773195,0.2101894736842105,0.03,0.1129142857142857,0.09359999999999999,0.1273469387755102,0.0,0.10038260869565217,0.46249411764705883,0.0,0.6153846153846154,0.19705263157894737,0.16,0.08404897959183673,0.08,0.19017142857142855,0.208,0.0,0.1,0.0,0.46354285714285715,0.4992,0.09524210526315789,0.07487999999999999,0.2819555555555555,0.0,0.0,0.05,0.038461538461538464,0.0
2020-04-26,15.74703955656337,2.6875,1.3061224489795917,45.30398285122398,0.7297297297297297,0.32,0.5979381443298969,0.58,1.4594594594594594,0.3605333333333333,0.46,0.6494845360824743,0.34,0.13,0.6953142857142857,0.1595744680851064,0.36,0.18,0.13,0.38096842105263157,0.20639999999999997,0.17,0.2496,0.4992,0.832,0.1585297297297297,0.24,0.14535529411764705,0.32989690721649484,1.0192307692307692,0.08,0.1456,0.1740631578947368,0.16224,0.22186666666666666,0.17,0.2808,0.22648888888888888,0.07,0.15839999999999999,0.14511627906976746,0.3298285714285714,0.244608,0.21336774193548386,0.28,0.06,0.28287999999999996,0.04,0.09685970149253731,0.05,0.22879999999999998,0.319488,0.34944,0.09,0.07634823529411765,0.0,0.5218909090909091,0.08,0.14,0.08528,0.0,0.0,0.0,0.18352941176470589,0.6494845360824743,0.2693052631578947,0.03,0.1366857142857143,0.082368,0.17064489795918367,0.06325479452054794,0.0854608695652174,0.7341176470588235,0.0,0.7384615384615385,0.37439999999999996,0.19,0.07895510204081632,0.08,0.2555428571428571,0.19759999999999997,0.0,0.1,0.09359999999999999,0.43679999999999997,0.432,0.06568421052631579,0.077376,0.22648888888888888,0.0,0.0,0.06,0.038461538461538464,0.0
2020-05-03,15.74703955656337,2.875,1.4285714285714286,45.30398285122398,0.8378378378378378,0.33,0.5670103092783505,0.61,1.5135135135135136,0.416,0.49,0.7010309278350515,0.35,0.17,0.6418285714285714,0.1595744680851064,0.42,0.18,0.14,0.3415578947368421,0.2016,0.2,0.22879999999999998,0.53664,0.9775999999999999,0.18214054054054052,0.25,0.11011764705882351,0.32989690721649484,1.1923076923076923,0.08,0.16986666666666667,0.11823157894736841,0.13312,0.208,0.18,0.2496,0.24035555555555554,0.06,0.15119999999999997,0.1248,0.3209142857142857,0.21465599999999999,0.2375225806451613,0.28,0.07,0.42432,0.03,0.09685970149253731,0.06,0.22879999999999998,0.314496,0.3328,0.09,0.06313411764705881,0.0,0.6807272727272726,0.07,0.14,0.0728,0.0,0.0,0.0,0.1504941176470588,0.7010309278350515,0.36126315789473684,0.03,0.13074285714285713,0.0,0.08914285714285713,0.11967123287671232,0.07732173913043477,0.6313411764705882,0.0,0.7384615384615385,0.3152842105263158,0.18,0.07895510204081632,0.08,0.24365714285714285,0.18719999999999998,0.06690309278350515,0.13,0.0607578947368421,0.5348571428571428,0.5184,0.10016842105263159,0.09359999999999999,0.24035555555555554,0.0,0.0,0.06,0.038461538461538464,0.0
2020-05-10,15.74703955656337,2.75,1.2244897959183674,45.30398285122398,0.8378378378378378,0.31,0.6185567010309279,0.64,1.6216216216216217,0.3813333333333333,0.44,0.6082474226804123,0.33,0.11,0.6329142857142857,0.1595744680851064,0.38,0.11,0.16,0.39410526315789474,0.2352,0.19,0.19136,0.5740799999999999,0.988,0.16527567567567567,0.26,0.06900705882352941,0.35051546391752575,1.0769230769230769,0.08,0.1733333333333333,0.13465263157894736,0.15392,0.21493333333333334,0.17,0.2392,0.21724444444444443,0.05,0.17519999999999997,0.1422139534883721,0.34765714285714283,0.194688,0.2415483870967742,0.3,0.07,0.3328,0.03,0.1341134328358209,0.07,0.19759999999999997,0.14476799999999998,0.34944,0.07,0.0,0.0,0.7941818181818181,0.05,0.15,0.0624,0.0,0.0,0.0,0.20188235294117646,0.6082474226804123,0.37439999999999996,0.02,0.18125714285714284,0.05990399999999999,0.1426285714285714,0.10770410958904109,0.07867826086956521,0.4037647058823529,0.0,0.7384615384615385,0.3349894736842105,0.19,0.0713142857142857,0.09,0.23771428571428568,0.18719999999999998,0.0604701030927835,0.12,0.059115789473684205,0.5081142857142856,0.5952,0.07717894736842106,0.0624,0.21724444444444443,0.0,0.0,0.06,0.038461538461538464,0.0
