date,Balloons,Streamers,Party hats,Birthday banners,Confetti,Table covers_x,Party favors,Cake toppers_x,Candles,Paper plates,Napkins,Party bags,Plastic cups,Invitations,Gift bags,Party poppers,Pi\'f1atas,Thank you cards,Party signs,Centerpieces,Disposable utensils,Straws,Cupcake toppers,Party games,Photo booth props,Balloon weights,Place cards,Hanging decorations,Themed plates,Party kits,Ribbons,Wrapping paper,Banners,Sparklers,Party blowers,Foil balloons,Party trays,LED lights,Birthday sashes,Cocktail napkins,Gift wrap,Honeycomb decorations,Plastic tablecloths,Cake candles,Party crowns,Noise makers,Custom balloons,Birthday invites,Favor boxes,Table runners,Ribbon bows,Decorative napkins,Confetti poppers,Mini sparklers,Balloon bouquets,Birthday decor,Number balloons,Printed tablecloths,Happy birthday signs,Birthday candles,Table decorations,Themed napkins,Hanging lanterns,Costume accessories,Candy bags,Wall decorations,Birthday signs,Inflatable numbers,Party balloons,Latex balloons,Printed plates,Cake toppers_y,Pinwheels,Cake servers,Cocktail glasses,Candy bar bags,Fun cups,Cocktail umbrellas,LED candles,Shaped balloons,Streamer kits,Birthday numbers,Table covers_y,Party bowls,Birthday wands,Glitter confetti,Printed cups,Striped straws,Paper bunting,Gift tags,Party glasses,Themed games,Balloon stands,Fun napkins,Balloon strings,Paper fans,Mini party lights,Birthday tiaras
2019-12-29,1.9333333333333333,0.3411764705882353,0.12,0.17363478260869564,0.8877551020408163,0.13,0.46,0.18,13.12253296380281,0.19,0.5952380952380952,0.11,0.24,2.7666666666666666,0.23711340206185566,0.08,0.0,0.35,0.04,0.76,0.0,0.8854166666666666,0.12,1.0793650793650793,0.5648842105263158,0.12264827586206896,0.14,0.03,0.1248,0.22947096774193546,0.38,0.7083333333333334,0.6666666666666666,0.34177215189873417,0.0,0.35775999999999997,0.1,6.2727272727272725,0.0,0.48879999999999996,0.23255813953488372,0.0,0.336,0.44159999999999994,0.11609302325581394,0.389376,0.1482,0.72,0.5057684210526315,0.13,0.03,0.0,0.5616,0.0,0.09879999999999999,0.06,0.07,0.0,0.01,0.08,0.19,0.0,0.156,0.02,0.14,0.08,0.13,0.0,0.22,0.48256,0.0,0.18,0.26,0.0,0.04,0.0,0.1690838709677419,0.0,0.07,0.12034285714285714,0.0,0.03,0.13,0.27162352941176465,0.0,0.17734736842105261,0.0676,0.0,0.0,0.06,0.09,0.05,0.0,0.0,0.0,0.17279999999999998,0.0,0.077376
2020-01-05,2.066666666666667,0.3176470588235294,0.07,0.2116173913043478,0.6122448979591837,0.13,0.53,0.23,11.810279667422527,0.22,0.5595238095238095,0.14,0.22,3.3333333333333335,0.24742268041237114,0.02,0.0,0.34,0.04,0.94,0.0,0.8333333333333334,0.16,0.7619047619047619,0.6108631578947368,0.09897931034482758,0.13,0.02,0.13272380952380952,0.21739354838709676,0.54,0.4166666666666667,0.7333333333333333,0.10126582278481013,0.0,0.32448,0.07,4.636363636363637,0.0,0.416,0.16279069767441862,0.08985599999999999,0.37439999999999996,0.4992,0.0,0.16972800000000002,0.2301,0.9216,0.4992,0.14,0.03,0.0,0.312,0.0,0.1352,0.08,0.06,0.0,0.01,0.09,0.2,0.08871325301204819,0.25739999999999996,0.02,0.29,0.07,0.16,0.0,0.22,0.5657599999999999,0.0,0.23,0.15,0.0,0.03,0.0,0.1368774193548387,0.0,0.06,0.11142857142857143,0.0,0.03,0.13,0.13581176470588233,0.0,0.13136842105263158,0.1196,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.2112,0.0,0.0
2020-01-12,2.066666666666667,0.3058823529411765,0.06,0.2821565217391304,0.6224489795918368,0.14,0.53,0.26,11.810279667422527,0.2,0.5952380952380952,0.14,0.24,3.2,0.2268041237113402,0.01,0.0,0.32,0.04,0.9,0.0,0.90625,0.16,0.7777777777777778,0.5386105263157894,0.08391724137931034,0.13,0.03,0.09706666666666666,0.21739354838709676,0.48,0.3333333333333333,0.7333333333333333,0.08860759493670886,0.0,0.37439999999999996,0.07,4.363636363636363,0.0,0.45759999999999995,0.13953488372093023,0.0,0.30720000000000003,0.6432,0.1131906976744186,0.094848,0.2535,0.816,0.6568421052631579,0.14,0.03,0.0,0.1716,0.0,0.1768,0.07,0.06,0.0,0.01,0.09,0.2,0.0,0.2496,0.02,0.18,0.07,0.16,0.0,0.24,0.69888,0.0,0.26,0.15,0.0,0.03,0.0,0.22141935483870967,0.0,0.05,0.1248,0.0,0.03,0.14,0.2092235294117647,0.0,0.15545263157894737,0.10919999999999999,0.0,0.0,0.04,0.04,0.05,0.0,0.0,0.0,0.15839999999999999,0.0,0.0
2020-01-19,2.2,0.3176470588235294,0.07,0.27673043478260867,0.6428571428571429,0.13,0.5,0.22,10.498026371042247,0.25,0.5952380952380952,0.14,0.24,2.8333333333333335,0.23711340206185566,0.02,0.0,0.31,0.05,0.82,0.0,1.0,0.15,0.7619047619047619,0.6305684210526316,0.1248,0.13,0.03,0.11093333333333333,0.23349677419354836,0.44,0.3333333333333333,0.7333333333333333,0.08860759493670886,0.0,0.36607999999999996,0.08,4.090909090909091,0.0,0.40559999999999996,0.11627906976744186,0.0,0.3312,0.624,0.06385116279069768,0.129792,0.20279999999999998,0.7104,0.5648842105263158,0.12,0.03,0.08688607594936709,0.1482,0.0,0.1456,0.07,0.07,0.0,0.01,0.11,0.21,0.0,0.23399999999999999,0.02,0.17,0.08,0.17,0.0,0.25,0.7072,0.0,0.22,0.15,0.0,0.03,0.06739200000000001,0.15700645161290322,0.0,0.05,0.13817142857142858,0.0,0.03,0.13,0.23124705882352942,0.0,0.1510736842105263,0.0884,0.0,0.0,0.04,0.04,0.05,0.0,0.0,0.0,0.2112,0.0,0.0
2020-01-26,2.2,0.2823529411764706,0.07,0.22246956521739128,0.6326530612244898,0.12,0.41,0.19,9.185773074661967,0.24,0.5476190476190477,0.11,0.23,2.7,0.21649484536082475,0.01,0.0,0.3,0.05,0.73,0.0,1.0416666666666667,0.15,0.7619047619047619,0.5517473684210527,0.10758620689655171,0.12,0.02,0.12678095238095236,0.18921290322580644,0.43,0.25,0.6666666666666666,0.0759493670886076,0.0,0.36607999999999996,0.09,3.6363636363636362,0.0,0.37439999999999996,0.09302325581395349,0.0,0.192,0.5952,0.07836279069767442,0.1248,0.2418,0.528,0.49263157894736836,0.1,0.03,0.0,0.18719999999999998,0.0,0.1664,0.06,0.07,0.0,0.01,0.09,0.18,0.0,0.25739999999999996,0.02,0.11,0.07,0.15,0.0,0.25,0.7571199999999999,0.0,0.19,0.2,0.08486400000000001,0.03,0.0,0.17310967741935485,0.0,0.04,0.1426285714285714,0.0,0.05,0.12,0.23124705882352942,0.0,0.09633684210526315,0.0832,0.0,0.0,0.04,0.05,0.04,0.0,0.0,0.0,0.22079999999999997,0.0,0.0
2020-02-02,2.2,0.3058823529411765,0.07,0.2116173913043478,0.7346938775510204,0.11,0.47,0.23,9.185773074661967,0.22,0.5238095238095238,0.14,0.21,2.7333333333333334,0.25773195876288657,0.01,0.0,0.28,0.05,0.77,0.0,0.9895833333333334,0.12,0.7619047619047619,0.6174315789473684,0.10758620689655171,0.12,0.03,0.12083809523809523,0.20129032258064514,0.42,0.3333333333333333,0.8,0.08860759493670886,0.0,0.45759999999999995,0.07,3.8181818181818183,0.0,0.42639999999999995,0.11627906976744186,0.0,0.3408,0.5472,0.09867906976744185,0.14975999999999998,0.2808,0.6624,0.5320421052631579,0.11,0.02,0.0,0.11699999999999999,0.0,0.1612,0.06,0.06,0.0,0.01,0.09,0.18,0.0,0.2652,0.01,0.11,0.07,0.15,0.0,0.25,0.6073599999999999,0.065,0.23,0.21,0.0,0.03,0.07238399999999999,0.1248,0.0,0.04,0.24068571428571428,0.0,0.04,0.11,0.2973176470588235,0.0,0.14450526315789475,0.10919999999999999,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.2016,0.0,0.0
2020-02-09,2.6666666666666665,0.3058823529411765,0.07,0.25502608695652174,0.6632653061224489,0.13,0.45,0.21,10.498026371042247,0.2,0.5714285714285714,0.15,0.23,2.7666666666666666,0.3917525773195876,0.02,0.0,0.31,0.05,0.69,0.0,0.96875,0.13,0.8095238095238095,0.5648842105263158,0.1506206896551724,0.14,0.02,0.09508571428571427,0.11272258064516129,0.42,0.3333333333333333,0.8666666666666667,0.08860759493670886,0.0,0.43263999999999997,0.07,3.4545454545454546,0.14857142857142858,0.45759999999999995,0.13953488372093023,0.0,0.25439999999999996,0.4512,0.1073860465116279,0.1248,0.2925,0.6527999999999999,0.49263157894736836,0.11,0.03,0.0,0.1326,0.0,0.3068,0.06,0.06,0.0,0.01,0.08,0.18,0.0,0.25739999999999996,0.02,0.14,0.07,0.15,0.0,0.28,0.78208,0.0,0.21,0.15,0.0,0.03,0.0,0.1368774193548387,0.0,0.04,0.312,0.0,0.03,0.13,0.17618823529411765,0.0,0.15545263157894737,0.11439999999999999,0.0,0.0,0.08,0.05,0.05,0.0,0.0,0.0,0.2112,0.0,0.0
2020-02-16,2.1333333333333333,0.3058823529411765,0.07,0.2116173913043478,0.5918367346938775,0.13,0.48,0.21,10.498026371042247,0.22,0.5833333333333334,0.14,0.25,2.7666666666666666,0.23711340206185566,0.02,0.0,0.3,0.05,0.86,0.0,0.875,0.13,0.6666666666666666,0.624,0.10758620689655171,0.13,0.02,0.15649523809523808,0.21739354838709676,0.4,0.2916666666666667,0.7333333333333333,0.08860759493670886,0.0,0.3328,0.06,3.8181818181818183,0.0,0.42639999999999995,0.09302325581395349,0.0,0.3792,0.48,0.06965581395348837,0.13478400000000001,0.22619999999999998,0.576,0.6174315789473684,0.12,0.03,0.0,0.19499999999999998,0.0,0.1612,0.07,0.05,0.0,0.01,0.1,0.18,0.0,0.2418,0.02,0.09,0.07,0.15,0.0,0.25,0.6073599999999999,0.0,0.21,0.12,0.0,0.03,0.0,0.18116129032258063,0.0,0.05,0.09805714285714286,0.0,0.04,0.13,0.22023529411764703,0.0,0.0919578947368421,0.156,0.0,0.0,0.04,0.05,0.05,0.08388196721311475,0.06685714285714285,0.0,0.17279999999999998,0.0,0.0
2020-02-23,2.2,0.3176470588235294,0.09,0.20619130434782607,0.6122448979591837,0.12,0.45,0.19,9.185773074661967,0.24,0.5714285714285714,0.15,0.23,2.8,0.21649484536082475,0.02,0.0,0.3,0.05,0.79,0.0,0.8645833333333334,0.14,0.6507936507936508,0.6568421052631579,0.09467586206896551,0.13,0.02,0.1228190476190476,0.17713548387096775,0.45,0.2916666666666667,0.8,0.08860759493670886,0.0,0.39104,0.06,3.5454545454545454,0.0,0.40559999999999996,0.09302325581395349,0.0,0.3408,0.5184,0.0,0.129792,0.2496,0.6144000000000001,0.545178947368421,0.11,0.03,0.0,0.19499999999999998,0.0,0.19759999999999997,0.06,0.05,0.0,0.02,0.09,0.18,0.0,0.21059999999999998,0.02,0.1,0.07,0.15,0.0,0.23,0.64064,0.06369999999999999,0.19,0.13,0.0,0.03,0.0,0.1288258064516129,0.0,0.04,0.11588571428571429,0.0,0.04,0.12,0.1908705882352941,0.0,0.07663157894736843,0.10919999999999999,0.079872,0.0,0.04,0.05,0.04,0.11457049180327869,0.0,0.0,0.216,0.0,0.0
2020-03-01,2.1333333333333333,0.29411764705882354,0.08,0.20619130434782607,0.5714285714285714,0.12,0.46,0.2,9.185773074661967,0.24,0.5595238095238095,0.14,0.23,2.8333333333333335,0.2268041237113402,0.01,0.0,0.3,0.04,0.78,0.0,0.90625,0.14,0.6031746031746031,0.5845894736842104,0.09467586206896551,0.12,0.03,0.13074285714285713,0.25362580645161287,0.44,0.25,0.8,0.08860759493670886,0.0,0.27456,0.07,3.5454545454545454,0.0,0.48879999999999996,0.09302325581395349,0.0,0.3216,0.576,0.07546046511627906,0.09984,0.21059999999999998,0.7104,0.5583157894736842,0.11,0.03,0.0,0.21839999999999998,0.0,0.1768,0.07,0.06,0.0,0.01,0.1,0.17,0.09773493975903613,0.28859999999999997,0.02,0.09,0.07,0.15,0.0,0.23,0.624,0.0,0.2,0.14,0.0,0.03,0.0,0.17310967741935485,0.0,0.04,0.0713142857142857,0.0,0.04,0.12,0.18352941176470589,0.0,0.14012631578947368,0.1352,0.0,0.0,0.04,0.04,0.05,0.0,0.0,0.0,0.2592,0.076128,0.0
2020-03-08,1.8,0.29411764705882354,0.06,0.1519304347826087,0.5306122448979592,0.12,0.32,0.17,7.873519778281685,0.21,0.5714285714285714,0.11,0.2,2.3,0.17525773195876287,0.01,0.0,0.27,0.03,0.63,0.0,0.7708333333333334,0.11,0.6031746031746031,0.41381052631578946,0.0817655172413793,0.11,0.02,0.07923809523809523,0.1690838709677419,0.36,0.25,0.6666666666666666,0.08860759493670886,0.0,0.23296,0.05,3.1818181818181817,0.0,0.3016,0.06976744186046512,0.0,0.2928,0.44159999999999994,0.06965581395348837,0.11980799999999998,0.1716,0.5472,0.40067368421052635,0.1,0.03,0.0,0.156,0.0,0.1404,0.05,0.05,0.0,0.01,0.07,0.14,0.0,0.28859999999999997,0.01,0.08,0.06,0.15,0.0,0.18,0.40768,0.0,0.17,0.12,0.0,0.02,0.0,0.13285161290322578,0.0,0.03,0.09359999999999999,0.0,0.04,0.12,0.11378823529411763,0.0,0.06349473684210527,0.0,0.0,0.0,0.03,0.03,0.04,0.0,0.06388571428571428,0.0,0.2352,0.0,0.0
2020-03-15,1.1333333333333333,0.2823529411764706,0.04,0.0976695652173913,0.3877551020408163,0.08,0.12,0.08,7.873519778281685,0.15,0.47619047619047616,0.04,0.13,1.1333333333333333,0.08247422680412371,0.01,0.0,0.18,0.02,0.26,0.0,0.5833333333333334,0.04,0.6507936507936508,0.16421052631578947,0.0,0.08,0.01,0.0,0.1248,0.28,0.16666666666666666,0.5333333333333333,0.05063291139240506,0.0,0.15808,0.02,3.3636363636363638,0.0,0.156,0.06976744186046512,0.0,0.17279999999999998,0.32639999999999997,0.0,0.0,0.058499999999999996,0.1152,0.20362105263157892,0.07,0.02,0.0,0.1326,0.0,0.10919999999999999,0.03,0.04,0.0,0.01,0.06,0.06,0.0,0.21059999999999998,0.01,0.03,0.06,0.14,0.0,0.09,0.23296,0.0,0.08,0.1,0.0,0.02,0.0,0.11674838709677418,0.0,0.02,0.0,0.0,0.03,0.08,0.0844235294117647,0.0,0.0,0.0728,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.1488,0.0,0.0
2020-03-22,1.3333333333333333,0.32941176470588235,0.04,0.17906086956521738,0.45918367346938777,0.07,0.1,0.07,9.185773074661967,0.15,0.5,0.04,0.13,0.8,0.09278350515463918,0.01,0.0,0.19,0.03,0.2,0.0,0.6145833333333334,0.03,0.7301587301587301,0.1248,0.0,0.07,0.02,0.07923809523809523,0.16103225806451613,0.32,0.20833333333333334,0.6,0.05063291139240506,0.0,0.14975999999999998,0.01,3.909090909090909,0.0,0.1456,0.046511627906976744,0.0,0.1344,0.4512,0.0,0.094848,0.0,0.1056,0.14450526315789475,0.06,0.02,0.0,0.10919999999999999,0.0,0.1404,0.03,0.04,0.0,0.03,0.08,0.05,0.0,0.22619999999999998,0.01,0.04,0.06,0.2,0.0,0.08,0.24128,0.0,0.07,0.1,0.0,0.03,0.0,0.1489548387096774,0.0,0.02,0.0,0.0,0.03,0.07,0.0,0.0,0.11385263157894736,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.0,0.12,0.0,0.0
2020-03-29,1.6666666666666667,0.4823529411764706,0.04,0.2496,0.5408163265306123,0.08,0.1,0.09,10.498026371042247,0.18,0.5238095238095238,0.04,0.15,0.8666666666666667,0.10309278350515463,0.01,0.0,0.22,0.05,0.19,0.0,0.6354166666666666,0.04,0.8095238095238095,0.10509473684210525,0.0,0.08,0.02,0.0,0.13285161290322578,0.39,0.20833333333333334,0.6666666666666666,0.0379746835443038,0.0,0.1664,0.01,4.363636363636363,0.0,0.18719999999999998,0.06976744186046512,0.0,0.09119999999999999,0.5663999999999999,0.0,0.08486400000000001,0.0,0.144,0.1510736842105263,0.06,0.03,0.0,0.09359999999999999,0.0,0.182,0.04,0.05,0.0,0.07,0.09,0.05,0.0,0.37439999999999996,0.01,0.04,0.07,0.35,0.0,0.09,0.29951999999999995,0.0,0.09,0.11,0.0,0.03,0.0,0.18518709677419354,0.0,0.02,0.0713142857142857,0.0,0.04,0.08,0.07341176470588236,0.0,0.09414736842105263,0.0,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.19679999999999997,0.0,0.0
2020-04-05,2.066666666666667,0.47058823529411764,0.04,0.33099130434782603,0.6224489795918368,0.08,0.11,0.09,11.810279667422527,0.17,0.5714285714285714,0.04,0.14,0.8666666666666667,0.1134020618556701,0.01,0.0,0.52,0.05,0.22,0.0,0.59375,0.04,0.8253968253968254,0.11166315789473684,0.0,0.09,0.02,0.0,0.19323870967741935,0.49,0.20833333333333334,0.7333333333333333,0.05063291139240506,0.08698181818181819,0.25792000000000004,0.02,4.7272727272727275,0.0,0.1768,0.06976744186046512,0.0,0.144,0.6624,0.0,0.104832,0.0,0.17279999999999998,0.11823157894736841,0.06,0.03,0.0,0.1794,0.0,0.208,0.05,0.05,0.0,0.11,0.1,0.07,0.0,0.43679999999999997,0.01,0.05,0.08,0.48,0.0,0.1,0.35775999999999997,0.0676,0.09,0.12,0.0,0.04,0.0,0.20531612903225807,0.0,0.02,0.09805714285714286,0.0,0.04,0.08,0.0,0.0,0.10728421052631579,0.0,0.0,0.0,0.03,0.02,0.04,0.0,0.0,0.0,0.168,0.0,0.0
2020-04-12,1.8666666666666667,0.4823529411764706,0.04,0.43951304347826087,0.6428571428571429,0.1,0.11,0.1,11.810279667422527,0.17,0.5476190476190477,0.04,0.18,0.8333333333333334,0.1134020618556701,0.01,0.0,0.57,0.07,0.23,0.0,0.7083333333333334,0.04,0.7936507936507936,0.17077894736842106,0.0,0.09,0.02,0.0,0.20531612903225807,0.4,0.25,0.8,0.05063291139240506,0.0,0.27456,0.02,5.2727272727272725,0.0,0.21839999999999998,0.06976744186046512,0.0,0.15360000000000001,0.6911999999999999,0.0,0.114816,0.1248,0.144,0.1510736842105263,0.07,0.02,0.06792911392405063,0.1794,0.0,0.2496,0.06,0.07,0.0,0.13,0.11,0.07,0.0,0.40559999999999996,0.01,0.04,0.08,0.52,0.0,0.12,0.30784,0.0,0.1,0.12,0.0,0.04,0.0,0.19726451612903223,0.0,0.03,0.0713142857142857,0.0,0.04,0.1,0.05505882352941176,0.0,0.08101052631578948,0.0,0.0,0.0,0.02,0.02,0.03,0.0,0.0,0.0,0.19679999999999997,0.0,0.0
2020-04-19,2.2,0.4823529411764706,0.05,0.5426086956521738,0.6632653061224489,0.11,0.12,0.12,13.12253296380281,0.18,0.4523809523809524,0.04,0.19,0.8666666666666667,0.13402061855670103,0.03,0.0,0.36,0.09,0.25,0.0,0.7916666666666666,0.06,0.7142857142857143,0.19705263157894737,0.0,0.07,0.02,0.0931047619047619,0.25362580645161287,0.36,0.2916666666666667,0.9333333333333333,0.06329113924050633,0.0,0.28287999999999996,0.02,5.363636363636363,0.0,0.26,0.09302325581395349,0.0,0.1152,0.5952,0.0,0.05990399999999999,0.1209,0.16319999999999998,0.19705263157894737,0.07,0.02,0.0,0.22619999999999998,0.0,0.22879999999999998,0.06,0.08,0.0,0.16,0.11,0.07,0.0,0.6396,0.01,0.04,0.09,0.66,0.0,0.17,0.39936,0.0,0.12,0.13,0.0,0.05,0.0,0.21336774193548386,0.0,0.03,0.08468571428571428,0.0,0.04,0.11,0.0,0.0,0.1598315789473684,0.0,0.0,0.0,0.03,0.02,0.03,0.0,0.0,0.0,0.20639999999999997,0.09359999999999999,0.0
2020-04-26,2.533333333333333,0.5411764705882353,0.05,0.45579130434782605,0.7142857142857143,0.12,0.14,0.13,14.43478626018309,0.18,0.4523809523809524,0.05,0.2,0.9,0.18556701030927836,0.01,0.0,0.33,0.1,0.25,0.0,0.7291666666666666,0.07,0.9682539682539683,0.14450526315789475,0.0688551724137931,0.09,0.03,0.0,0.26570322580645156,0.37,0.2916666666666667,0.9333333333333333,0.06329113924050633,0.0,0.45759999999999995,0.02,5.818181818181818,0.0,0.26,0.09302325581395349,0.0,0.18719999999999998,0.7392,0.0,0.159744,0.156,0.2304,0.23646315789473682,0.08,0.02,0.061610126582278484,0.2808,0.0,0.38999999999999996,0.07,0.09,0.0,0.17,0.12,0.08,0.0,0.6629999999999999,0.01,0.05,0.09,0.69,0.0,0.2,0.47423999999999994,0.0,0.13,0.14,0.0,0.05,0.0,0.2496,0.0,0.03,0.11588571428571429,0.0,0.04,0.12,0.0,0.0,0.05692631578947368,0.09359999999999999,0.0,0.0,0.04,0.03,0.07,0.0,0.0,0.0,0.2304,0.0,0.0
2020-05-03,2.933333333333333,0.49411764705882355,0.05,0.5046260869565218,0.7346938775510204,0.12,0.17,0.15,14.43478626018309,0.18,0.4642857142857143,0.07,0.24,1.2666666666666666,0.24742268041237114,0.02,0.0,0.44,0.13,0.28,0.0,0.7708333333333334,0.09,0.873015873015873,0.20362105263157892,0.0,0.1,0.02,0.0713142857142857,0.2415483870967742,0.41,0.3333333333333333,1.0666666666666667,0.0759493670886076,0.0,0.4992,0.04,5.363636363636363,0.0,0.312,0.13953488372093023,0.0,0.2304,0.7871999999999999,0.0,0.069888,0.21839999999999998,0.2976,0.2101894736842105,0.08,0.03,0.0,0.351,0.0,0.52,0.07,0.11,0.0,0.17,0.12,0.09,0.0,0.7487999999999999,0.01,0.05,0.09,0.67,0.0,0.28,0.5158400000000001,0.0,0.15,0.15,0.0,0.05,0.0,0.23349677419354836,0.0,0.04,0.09359999999999999,0.0,0.04,0.12,0.05505882352941176,0.0,0.16202105263157895,0.078,0.0,0.0,0.07,0.03,0.06,0.08183606557377048,0.0,0.0,0.24,0.0,0.0
2020-05-10,2.8666666666666667,0.5058823529411764,0.05,0.4612173913043478,0.7244897959183674,0.14,0.18,0.15,13.12253296380281,0.19,0.47619047619047616,0.07,0.23,1.2,0.20618556701030927,0.02,0.0,0.36,0.12,0.28,0.08762553191489361,0.7291666666666666,0.09,0.6666666666666666,0.3152842105263158,0.06455172413793103,0.09,0.02,0.06537142857142857,0.25362580645161287,0.39,0.2916666666666667,1.1333333333333333,0.08860759493670886,0.0,0.43263999999999997,0.04,5.363636363636363,0.0,0.2496,0.11627906976744186,0.0,0.24,0.7392,0.0,0.154752,0.21059999999999998,0.24,0.22332631578947368,0.06,0.02,0.0,0.2808,0.0,0.5147999999999999,0.07,0.1,0.0,0.14,0.12,0.09,0.0,0.7722,0.01,0.06,0.09,0.57,0.0,0.29,0.5657599999999999,0.0,0.15,0.14,0.0,0.06,0.0,0.18921290322580644,0.0,0.03,0.06685714285714285,0.0,0.04,0.14,0.08809411764705882,0.0,0.1751578947368421,0.0884,0.0,0.0,0.05,0.03,0.04,0.08592786885245901,0.0,0.0,0.2448,0.0,0.0
2020-05-17,3.2,0.49411764705882355,0.05,0.4720695652173913,1.0204081632653061,0.14,0.19,0.18,11.810279667422527,0.18,0.4642857142857143,0.08,0.27,1.4,0.1958762886597938,0.03,0.0,0.38,0.12,0.3,0.0,0.7395833333333334,0.11,0.6507936507936508,0.2693052631578947,0.0,0.08,0.02,0.0,0.2496,0.35,0.3333333333333333,1.0,0.11392405063291139,0.0,0.6073599999999999,0.03,5.363636363636363,0.0,0.2704,0.11627906976744186,0.0,0.20639999999999997,0.6624,0.0,0.17971199999999998,0.2067,0.24,0.2824421052631579,0.08,0.03,0.0,0.3588,0.0,0.46799999999999997,0.07,0.11,0.0,0.14,0.11,0.09,0.0,0.6864,0.01,0.05,0.09,0.51,0.0,0.34,0.5408,0.0,0.18,0.17,0.0,0.06,0.0,0.28985806451612905,0.0,0.04,0.09359999999999999,0.0,0.04,0.14,0.10644705882352941,0.0,0.15545263157894737,0.0676,0.07363199999999999,0.0,0.05,0.03,0.04,0.0593311475409836,0.0,0.0,0.216,0.0,0.0
2020-05-24,3.2,0.4823529411764706,0.05,0.39610434782608694,0.8571428571428571,0.15,0.2,0.17,11.810279667422527,0.18,0.47619047619047616,0.09,0.26,1.3666666666666667,0.17525773195876287,0.02,0.0,0.37,0.1,0.31,0.05974468085106383,0.7083333333333334,0.1,0.6190476190476191,0.22989473684210524,0.0753103448275862,0.09,0.02,0.07923809523809523,0.28180645161290324,0.36,0.3333333333333333,0.8666666666666667,0.12658227848101267,0.0,0.5574399999999999,0.05,5.181818181818182,0.0,0.2496,0.11627906976744186,0.0,0.12,0.7104,0.0,0.17971199999999998,0.2067,0.2688,0.295578947368421,0.08,0.03,0.0,0.3276,0.0,0.3484,0.07,0.1,0.0,0.11,0.11,0.1,0.0,0.7799999999999999,0.0,0.06,0.08,0.42,0.0,0.34,0.68224,0.0,0.17,0.16,0.0,0.05,0.0,0.1489548387096774,0.0,0.04,0.0,0.0,0.04,0.15,0.13948235294117647,0.0,0.12042105263157894,0.09879999999999999,0.0,0.0,0.05,0.03,0.04,0.0756983606557377,0.0,0.0,0.1488,0.0,0.0
2020-05-31,3.0,0.4235294117647059,0.05,0.41238260869565213,0.8775510204081632,0.14,0.24,0.17,11.810279667422527,0.18,0.42857142857142855,0.09,0.24,1.6666666666666667,0.18556701030927836,0.03,0.0,0.38,0.09,0.34,0.0,0.625,0.11,0.5714285714285714,0.3152842105263158,0.0624,0.09,0.03,0.055466666666666664,0.28985806451612905,0.35,0.2916666666666667,0.9333333333333333,0.11392405063291139,0.0,0.43263999999999997,0.05,4.636363636363637,0.0,0.21839999999999998,0.09302325581395349,0.0,0.18239999999999998,0.5184,0.05804651162790697,0.09984,0.2379,0.4032,0.2824421052631579,0.07,0.03,0.08214683544303797,0.3822,0.0,0.3536,0.08,0.09,0.0,0.09,0.1,0.1,0.0,0.6864,0.01,0.06,0.08,0.36,0.0,0.34,0.7571199999999999,0.0,0.17,0.13,0.0,0.04,0.0,0.18116129032258063,0.0,0.03,0.12034285714285714,0.0,0.04,0.14,0.11378823529411763,0.0,0.11604210526315789,0.078,0.0,0.0,0.03,0.03,0.04,0.0,0.0,0.0,0.216,0.0,0.0
2020-06-07,3.2666666666666666,0.4588235294117647,0.05,0.5154782608695652,0.8163265306122449,0.14,0.26,0.22,11.810279667422527,0.2,0.4880952380952381,0.1,0.25,1.8666666666666667,0.1958762886597938,0.02,0.0,0.41,0.09,0.4,0.08231489361702127,0.71875,0.15,0.6666666666666666,0.3021473684210526,0.14201379310344828,0.1,0.02,0.14064761904761905,0.24557419354838708,0.36,0.3333333333333333,0.8666666666666667,0.13924050632911392,0.0,0.50752,0.06,5.0,0.0,0.364,0.11627906976744186,0.0,0.25439999999999996,0.6335999999999999,0.07546046511627906,0.11980799999999998,0.2457,0.39359999999999995,0.2890105263157895,0.09,0.02,0.0,0.312,0.0,0.39519999999999994,0.09,0.11,0.0,0.09,0.11,0.12,0.0,0.702,0.01,0.07,0.09,0.35,0.0,0.39,0.6656,0.0,0.22,0.15,0.0,0.05,0.0,0.14492903225806453,0.0,0.03,0.09359999999999999,0.0,0.04,0.14,0.13581176470588233,0.0,0.13574736842105264,0.13,0.0,0.0,0.05,0.04,0.04,0.0,0.0,0.0,0.30720000000000003,0.0,0.0
