date,Laptops,Gaming laptops,Desktop computers,Gaming desktops,Monitors,Keyboards,Mechanical keyboards,Wireless keyboards,Computer mouse,Gaming mouse,Mouse pads,Graphics cards,SSD drives,Hard drives,External hard drives,RAM,Motherboards,CPUs,Processors,Cooling systems,Computer cases,Power supplies,UPS battery backup,Laptop accessories,Computer accessories,Software licenses,Operating systems,Antivirus software,PC building kits,Cables and adapters,USB flash drives,WiFi routers,Bluetooth adapters,Printers,Printer ink,Computer repair services,Data recovery,Network installation,IT support,Computer upgrades,Laptop bags,Tablet accessories,Docking stations,Graphic design software,Video editing software,CAD software,Business laptops,Student laptops,Touchscreen monitors,Virtual reality accessories,Laptop stand,Desktop tower,PC monitor,Ergonomic mouse,CPU fan,Thermal paste,Gaming chair,USB hub,HDMI cable,Display port,Power strip,External SSD,SD card,RAM stick,Hard case,Surge protector,Wifi adapter,Bluetooth dongle,Cable organizer,Headset stand,Wireless adapter,GPU cooler,Case fan,SATA cable,Graphics dock,Gaming RAM,LED monitor,Webcam cover,Touchpad cover,SSD enclosure,Laptop tray,Screen cleaner,Mouse cover,Keypad cover,Split keyboard,Silent mouse,Type-C hub,USB splitter,Laptop lock,Cordless mouse,Web filter,Privacy screen,Wrist rest,Microphone boom,Ethernet cable,Mini PC,Slim monitor,Compact case,Fan controller
2020-03-08,2.7058823529411766,0.17,0.2,0.2496,2.4782608695652173,0.48,0.05,0.33696,0.28,0.38372093023255816,0.07,0.13,0.6693818181818181,0.21,0.82368,48.553371966070394,0.1,0.08,0.32,0.64896,0.08,0.09,0.3387428571428571,0.3523764705882353,0.46799999999999997,0.19413333333333332,0.16,0.14,0.0,0.0,0.27634285714285717,0.09,0.08245714285714285,1.5405405405405406,0.704225352112676,0.2256,0.27,0.40724210526315785,1.0909090909090908,0.0,0.07,0.10064516129032257,0.36816,0.5694,0.3,0.09,0.5472,0.3063272727272727,0.0,0.0,0.14,0.5824,0.34,0.06,0.12,0.14,0.5862068965517241,0.23,0.8888888888888888,0.23,0.21,0.12,2.217391304347826,0.5616,0.31,0.31,0.3,0.048,0.32586666666666664,0.3063272727272727,0.35,0.3009882352941176,0.09,0.06,0.078,0.11,0.13,0.22332631578947368,0.0,0.19344,0.30784,0.1,0.34468571428571426,0.0752470588235294,0.06,0.19287272727272725,0.0,0.0512,0.08,0.1333090909090909,0.5726117647058823,0.3,0.041600000000000005,0.3349894736842105,0.6949152542372882,0.16,0.1484108108108108,0.4037647058823529,0.06
2020-03-15,4.352941176470588,0.21,0.27,0.2569411764705882,4.3478260869565215,0.5,0.05,0.39311999999999997,0.36,0.4418604651162791,0.07,0.15,0.7261090909090909,0.2,0.77376,43.30435878054927,0.11,0.09,0.31,0.6364799999999999,0.1,0.08,0.30308571428571424,0.3964235294117647,0.43679999999999997,0.20106666666666667,0.14,0.18,0.0,0.0,0.3075428571428571,0.12,0.08022857142857143,1.8108108108108107,0.9154929577464789,0.1776,0.24,0.39410526315789474,0.9393939393939394,0.09682758620689655,0.07,0.14090322580645162,0.624,0.4992,0.4,0.08,0.7295999999999999,0.5445818181818182,0.0,0.0,0.2,0.8008,0.6,0.06,0.12,0.16,0.6551724137931034,0.29,1.492063492063492,0.41,0.24,0.13,2.1739130434782608,0.7487999999999999,0.26,0.31,0.53,0.0704,0.23573333333333332,0.2949818181818182,0.51,0.22757647058823527,0.09,0.08,0.0,0.11,0.19,0.4335157894736842,0.0,0.17472,0.50752,0.07,0.3506285714285714,0.0,0.08,0.22123636363636362,0.0,0.0928,0.11,0.14181818181818182,0.44781176470588235,0.21,0.0576,0.3481263157894736,1.4406779661016949,0.17,0.24285405405405405,0.3376941176470588,0.05
2020-03-22,4.647058823529412,0.25,0.28,0.37439999999999996,3.608695652173913,0.59,0.07,0.41184,0.38,0.5116279069767442,0.08,0.16,0.7374545454545455,0.22,0.84864,44.61661207692955,0.12,0.08,0.35,0.5740799999999999,0.11,0.08,0.27634285714285717,0.4845176470588235,0.572,0.16293333333333332,0.16,0.18,0.0,0.0,0.20502857142857142,0.14,0.09582857142857143,2.027027027027027,1.1267605633802817,0.16319999999999998,0.26,0.44008421052631574,1.0303030303030303,0.1377103448275862,0.06,0.14090322580645162,0.43056,0.5226,0.53,0.1,0.672,0.5445818181818182,0.0,0.0,0.25,0.8735999999999999,0.56,0.06,0.13,0.17,0.896551724137931,0.37,1.5873015873015872,0.4,0.25,0.14,2.3043478260869565,0.69888,0.27,0.34,0.56,0.08320000000000001,0.2912,0.32901818181818177,0.57,0.32301176470588233,0.08,0.07,0.0,0.15,0.18,0.6305684210526316,0.15407407407407406,0.25583999999999996,0.7238399999999999,0.07,0.3625142857142857,0.08075294117647058,0.09,0.22123636363636362,0.06820465116279069,0.1024,0.13,0.2808,0.6827294117647059,0.26,0.0608,0.35469473684210523,1.694915254237288,0.2,0.1619027027027027,0.45515294117647054,0.06
2020-03-29,4.823529411764706,0.29,0.28,0.38908235294117643,3.0,0.59,0.07,0.44303999999999993,0.36,0.5813953488372093,0.08,0.2,0.7601454545454545,0.24,0.9359999999999999,45.928865373309826,0.12,0.09,0.35,0.6364799999999999,0.11,0.08,0.2496,0.4771764705882353,0.5408,0.19413333333333332,0.17,0.2,0.0,0.0,0.2451428571428571,0.13,0.07577142857142856,2.1621621621621623,1.2535211267605635,0.15839999999999999,0.27,0.3481263157894736,1.2424242424242424,0.12049655172413794,0.06,0.17310967741935485,0.40559999999999996,0.5771999999999999,0.57,0.1,0.5472,0.6807272727272726,0.0,0.0,0.27,0.8215999999999999,0.54,0.06,0.15,0.19,1.0,0.31,1.2063492063492063,0.29,0.26,0.15,2.3043478260869565,0.624,0.26,0.33,0.47,0.096,0.3813333333333333,0.39709090909090905,0.49,0.37439999999999996,0.1,0.08,0.10352727272727273,0.17,0.18,0.6174315789473684,0.0,0.26832,0.64896,0.08,0.41005714285714284,0.08258823529411764,0.09,0.23825454545454544,0.0,0.0704,0.14,0.17585454545454546,0.6827294117647059,0.31,0.054400000000000004,0.4992,1.2542372881355932,0.19,0.21924324324324324,0.28630588235294113,0.06
2020-04-05,4.470588235294118,0.29,0.26,0.3964235294117647,2.782608695652174,0.62,0.07,0.44928,0.35,0.7325581395348837,0.09,0.21,0.7828363636363636,0.24,0.9484799999999999,45.928865373309826,0.15,0.1,0.37,0.6614399999999999,0.11,0.09,0.2941714285714286,0.3376941176470588,0.5512,0.13173333333333334,0.18,0.17,0.0,0.0,0.2674285714285714,0.15,0.10028571428571428,2.054054054054054,1.1830985915492958,0.2112,0.28,0.5189052631578948,1.393939393939394,0.07961379310344828,0.05,0.22141935483870967,0.37439999999999996,0.5928,0.61,0.1,0.72,0.40843636363636365,0.0,0.0,0.27,0.8632,0.51,0.05,0.16,0.19,1.1379310344827587,0.32,1.1111111111111112,0.28,0.26,0.16,2.4347826086956523,0.71136,0.28,0.36,0.46,0.08,0.3466666666666666,0.36305454545454546,0.48,0.4037647058823529,0.11,0.09,0.078,0.17,0.17,0.6108631578947368,0.0,0.31823999999999997,0.5824,0.08,0.4992,0.06607058823529412,0.09,0.22123636363636362,0.0,0.0768,0.11,0.19287272727272725,0.6974117647058823,0.38,0.0608,0.5320421052631579,1.1694915254237288,0.22,0.14503783783783783,0.44047058823529406,0.08
2020-04-12,5.647058823529412,0.4,0.3,0.5065411764705882,2.739130434782609,0.67,0.07,0.5803200000000001,0.39,0.7674418604651163,0.1,0.26,0.8849454545454545,0.27,1.03584,49.86562526245067,0.18,0.11,0.41,0.82368,0.1,0.11,0.3209142857142857,0.4845176470588235,0.4992,0.1456,0.16,0.18,0.0,0.0,0.24068571428571428,0.15,0.0,2.1621621621621623,1.2535211267605635,0.192,0.29,0.41381052631578946,1.5151515151515151,0.11834482758620689,0.05,0.20531612903225807,0.31823999999999997,0.702,0.6,0.1,0.7871999999999999,0.5332363636363636,0.0,0.0,0.27,0.9463999999999999,0.59,0.06,0.16,0.24,1.5862068965517242,0.31,1.1111111111111112,0.26,0.29,0.18,2.6956521739130435,0.82368,0.32,0.4,0.44,0.0864,0.36746666666666666,0.44247272727272724,0.46,0.4331294117647059,0.12,0.09,0.11912727272727272,0.23,0.19,0.5648842105263158,0.0,0.30576000000000003,0.64896,0.08,0.4338285714285714,0.06607058823529412,0.08,0.23825454545454544,0.09287441860465116,0.08,0.12,0.24109090909090908,0.5872941176470589,0.38,0.0704,0.5714526315789473,1.0508474576271187,0.23,0.16527567567567567,0.5285647058823529,0.08
2020-04-19,5.176470588235294,0.34,0.27,0.594635294117647,2.652173913043478,0.67,0.08,0.52416,0.35,0.813953488372093,0.11,0.24,0.8509090909090908,0.27,1.11072,48.553371966070394,0.19,0.12,0.43,0.8111999999999999,0.1,0.1,0.2674285714285714,0.5212235294117648,0.5824,0.19759999999999997,0.17,0.18,0.0,0.0,0.2941714285714286,0.15,0.0,2.108108108108108,1.2535211267605635,0.192,0.27,0.40067368421052635,1.5151515151515151,0.18074482758620689,0.06,0.2576516129032258,0.32448,0.6396,0.6,0.1,0.624,0.5559272727272726,0.0,0.0,0.29,0.9359999999999999,0.6,0.07,0.18,0.27,1.5862068965517242,0.31,1.0317460317460319,0.26,0.3,0.18,2.5217391304347827,0.79872,0.36,0.39,0.45,0.096,0.3605333333333333,0.5218909090909091,0.47,0.5432470588235293,0.14,0.1,0.07658181818181818,0.23,0.18,0.5517473684210527,0.0,0.30576000000000003,0.61568,0.08,0.43977142857142854,0.0,0.08,0.2779636363636363,0.0,0.0736,0.1,0.22974545454545453,0.7341176470588235,0.44,0.064,0.6568421052631579,1.0338983050847457,0.24,0.18214054054054052,0.5579294117647059,0.09
2020-04-26,4.882352941176471,0.36,0.27,0.5726117647058823,2.6956521739130435,0.67,0.09,0.48672,0.35,0.7790697674418605,0.11,0.25,0.896290909090909,0.27,1.09824,52.49013185521124,0.2,0.11,0.44,0.71136,0.1,0.11,0.2941714285714286,0.5359058823529411,0.52,0.208,0.16,0.16,0.0,0.0,0.2986285714285714,0.16,0.09805714285714286,2.108108108108108,1.1549295774647887,0.2304,0.28,0.37439999999999996,1.5454545454545454,0.07100689655172414,0.06,0.22947096774193546,0.26208,0.6941999999999999,0.64,0.1,0.5856,0.5218909090909091,0.0,0.0,0.28,0.9672,0.6,0.06,0.18,0.26,1.793103448275862,0.33,1.0952380952380953,0.24,0.34,0.17,2.608695652173913,0.9984,0.35,0.4,0.45,0.096,0.40213333333333334,0.5105454545454545,0.47,0.5579294117647059,0.15,0.11,0.07232727272727273,0.23,0.18,0.5386105263157894,0.0,0.31823999999999997,0.67392,0.09,0.4873142857142857,0.1284705882352941,0.07,0.25527272727272726,0.0,0.0704,0.1,0.19003636363636361,0.5726117647058823,0.51,0.0672,0.5845894736842104,1.1016949152542372,0.23,0.21924324324324324,0.46249411764705883,0.09
2020-05-03,4.647058823529412,0.32,0.27,0.5359058823529411,2.652173913043478,0.72,0.09,0.46799999999999997,0.33,0.8023255813953488,0.11,0.24,0.9189818181818181,0.27,1.09824,51.177878558830955,0.23,0.13,0.48,0.8111999999999999,0.1,0.12,0.3922285714285714,0.46249411764705883,0.5616,0.1664,0.17,0.14,0.0,0.0,0.3164571428571428,0.13,0.08914285714285713,2.081081081081081,1.1126760563380282,0.1488,0.25,0.40067368421052635,1.606060606060606,0.10758620689655171,0.06,0.23349677419354836,0.2808,0.741,0.59,0.1,0.768,0.5672727272727273,0.0,0.0,0.29,0.8527999999999999,0.58,0.07,0.18,0.26,1.5862068965517242,0.34,1.0634920634920635,0.23,0.29,0.18,2.652173913043478,0.91104,0.35,0.4,0.45,0.08960000000000001,0.3605333333333333,0.46516363636363633,0.47,0.44781176470588235,0.14,0.1,0.0,0.21,0.18,0.5057684210526315,0.0,0.21839999999999998,0.5740799999999999,0.09,0.4992,0.11745882352941175,0.08,0.2779636363636363,0.0,0.064,0.1,0.18436363636363637,0.6019764705882352,0.54,0.0736,0.5517473684210527,0.9830508474576272,0.21,0.20912432432432432,0.4992,0.1
2020-05-10,4.705882352941177,0.35,0.28,0.5359058823529411,2.652173913043478,0.69,0.1,0.46799999999999997,0.36,0.8604651162790697,0.11,0.25,0.896290909090909,0.27,0.9484799999999999,55.11463844797179,0.24,0.12,0.43,0.82368,0.1,0.12,0.3922285714285714,0.5285647058823529,0.6136,0.16986666666666667,0.15,0.16,0.0,0.0,0.2273142857142857,0.15,0.10919999999999999,2.108108108108108,1.1126760563380282,0.144,0.28,0.35469473684210523,1.4242424242424243,0.1248,0.07,0.25362580645161287,0.34944,0.7253999999999999,0.59,0.09,0.7776,0.4992,0.0,0.0,0.32,0.9047999999999999,0.63,0.07,0.19,0.26,1.6896551724137931,0.35,0.9841269841269841,0.25,0.3,0.2,2.652173913043478,0.91104,0.36,0.46,0.44,0.08,0.4645333333333333,0.4992,0.48,0.7341176470588235,0.14,0.1,0.11061818181818181,0.22,0.18,0.49263157894736836,0.0,0.29328,0.5824,0.09,0.5586285714285714,0.13214117647058823,0.08,0.312,0.0899720930232558,0.08,0.11,0.16450909090909088,0.5065411764705882,0.54,0.0768,0.5845894736842104,0.9491525423728814,0.23,0.15178378378378377,0.5285647058823529,0.1
2020-05-17,4.588235294117647,0.35,0.27,0.45515294117647054,2.5652173913043477,0.67,0.09,0.624,0.36,0.6744186046511628,0.11,0.24,1.021090909090909,0.27,1.11072,59.05139833711264,0.22,0.12,0.4,0.82368,0.09,0.11,0.3922285714285714,0.42578823529411763,0.676,0.1352,0.14,0.14,0.0,0.0,0.3387428571428571,0.14,0.10697142857142856,2.0,1.0422535211267605,0.2304,0.26,0.38096842105263157,1.2121212121212122,0.08606896551724139,0.07,0.21739354838709676,0.23088,0.7253999999999999,0.52,0.1,0.8351999999999999,0.5559272727272726,0.0,0.0,0.3,0.8527999999999999,0.58,0.07,0.19,0.27,1.5862068965517242,0.34,1.0476190476190477,0.25,0.3,0.21,2.652173913043478,0.9609599999999999,0.37,0.46,0.4,0.08320000000000001,0.3466666666666666,0.5105454545454545,0.47,0.5432470588235293,0.15,0.11,0.0,0.22,0.19,0.47949473684210525,0.0,0.37439999999999996,0.65728,0.08,0.42788571428571426,0.0844235294117647,0.08,0.18719999999999998,0.0,0.0768,0.1,0.20421818181818183,0.5138823529411763,0.57,0.0704,0.5648842105263158,0.9661016949152542,0.24,0.21587027027027028,0.6019764705882352,0.1
