date,Coffee beans,Espresso machine,French press,Coffee mugs,Coffee grinder,Flavored syrups,Latte art,Cold brew kit,Tea leaves,Travel mugs,Coffee filters_x,Espresso cups,Pour-over set,Cappuccino maker,Coffee scoops,To-go cups,Organic coffee,Coffee subscription,Milk frother,Latte cups,Espresso tamper,Single origin coffee,Coffee thermos,Reusable cups,Herbal teas,Cold brew bottles,Green tea,Hot chocolate mix,Chai latte mix,Biscotti,Coffee creamers,Decaf coffee,Espresso powder,Honey sticks,Coffee gifts,Matcha,Pour-over coffee,Coffee tumblers,Coffee stickers,Coffee-themed shirts,Coffee stirrers,Seasonal flavors,Gourmet coffee,Espresso shots,Coffee stencils,Coffee bean bags,Coffee pods,Tisanes,Loose leaf tea,Coffee filters_y,Frothing pitchers,Coffee art supplies,Tea infusers,Coffee flavorings,Coffee sugar,Whipped cream dispensers,Espresso sets,Coffee recipe books,Latte powder,Reusable straws,Compostable cups,Specialty teas,Coffee-themed posters,Travel coffee kits,Coffee carafes,Vintage coffee tins,Green coffee,Coffee grinders,Vanilla syrup,Roasted beans,Coffee canisters,Nitro coffee,Tea strainers,Decaf espresso,Coffee keychains,Chai spices,Iced coffee maker,Coconut milk powder,Espresso machines,Espresso glasses,Local roasts,Oat milk,Chocolate sprinkles,Pumpkin spice mix,Mug warmers,Portable brewers,Vanilla flavoring,Coffee timers,Tea cozies,Coffee table books,Coffee servers,Creamer containers,Raw honey,Latte mix
2021-03-14,0.5,0.875,0.574468085106383,0.3707865168539326,0.4,0.1296,0.37439999999999996,0.0,0.14,0.04,0.11,0.06,0.0,0.04,0.4472,0.0,0.09,0.05,0.2,0.2652,0.11232,0.132288,0.04,0.05,0.5559272727272726,0.0,2.5161290322580645,0.04,0.09095593220338982,0.34065934065934067,0.312,0.31,0.06,0.03,0.05,2.3214285714285716,0.0,0.06429090909090909,0.12763636363636363,0.0,0.19968,0.12,0.39936,0.08,0.0,0.0,0.19,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.36,0.0,0.06369999999999999,0.0,0.2713043478260869,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.39104,0.13,0.1,0.13965714285714284,0.76128,0.0,0.429,0.0,0.0899720930232558,0.1,0.30308571428571424,0.06,0.12034285714285714,0.0,1.0253164556962024,0.36305454545454546,0.01,0.0,0.0,0.07142857142857142,0.0,0.0,0.05,0.0,0.0,0.19,0.2362285714285714
2021-03-21,0.5408163265306123,0.71875,0.6063829787234043,0.34831460674157305,0.41,0.1464,0.5332363636363636,0.0,0.16,0.04,0.12,0.07,0.0,0.04,0.4784,0.082368,0.11,0.06,0.21,0.27299999999999996,0.1248,0.097344,0.04,0.06,0.5786181818181818,0.0,2.5483870967741935,0.03,0.08249491525423729,0.3626373626373626,0.36816,0.3,0.06,0.04,0.06,2.0357142857142856,0.0688,0.1248,0.13614545454545454,0.0,0.09984,0.1296,0.43679999999999997,0.07,0.0,0.0,0.19,0.0,0.12,0.12,0.0,0.0,0.08666666666666666,0.0,0.38,0.0,0.0,0.0,0.4069565217391304,0.03,0.09224347826086955,0.0,0.0,0.0,0.0,0.0,0.32,0.4992,0.13,0.11,0.1426285714285714,0.73632,0.0,0.3978,0.0,0.06965581395348837,0.1,0.30902857142857143,0.06,0.0,0.0,1.0,0.5105454545454545,0.01,0.0,0.0,2.5,0.0,0.0,0.05,0.0,0.0,0.2,0.20948571428571428
2021-03-28,0.5408163265306123,0.6875,0.5851063829787234,0.34831460674157305,0.41,0.108,0.46516363636363633,0.0,0.15,0.04,0.11,0.06,0.0,0.04,0.3432,0.0,0.1,0.05,0.2,0.2964,0.11855999999999998,0.10233599999999998,0.04,0.05,0.5786181818181818,0.0,2.6129032258064515,0.03,0.06768813559322033,0.3956043956043956,0.3432,0.3,0.06,0.03,0.05,2.0,0.0,0.0,0.1248,0.0,0.104,0.144,0.7238399999999999,0.07,0.0,0.0,0.21,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.38,0.0,0.0871,0.0,0.352695652173913,0.03,0.1058086956521739,0.0,0.0,0.0,0.0,0.0,0.32,0.39936,0.14,0.13,0.10994285714285713,0.71136,0.0,0.3276,0.0,0.1131906976744186,0.1,0.2733714285714286,0.06,0.09359999999999999,0.0,0.9367088607594937,0.39709090909090905,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.05,0.0,0.0,0.19,0.22285714285714286
2021-04-04,0.47959183673469385,0.8125,0.5425531914893617,0.3707865168539326,0.39,0.1344,0.4992,0.0,0.16,0.05,0.1,0.06,0.0,0.05,0.3432,0.0,0.1,0.05,0.19,0.351,0.09359999999999999,0.09984,0.04,0.05,0.5786181818181818,0.0,2.7419354838709675,0.02,0.08884067796610169,0.2967032967032967,0.32448,0.31,0.04,0.03,0.05,1.9285714285714286,0.0,0.11723636363636364,0.10494545454545455,0.0,0.14143999999999998,0.1776,0.48672,0.07,0.0,0.0,0.2,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.3635478260869565,0.02,0.10852173913043478,0.0,0.0,0.0,0.0,0.0,0.31,0.47423999999999994,0.13,0.14,0.1248,0.6864,0.0,0.3354,0.0,0.08416744186046511,0.11,0.30308571428571424,0.05,0.06685714285714285,0.0,1.0379746835443038,0.3176727272727273,0.0,0.0,0.0,3.142857142857143,0.0,0.0,0.05,0.0,0.0,0.19,0.1961142857142857
2021-04-11,0.5306122448979592,0.78125,0.5851063829787234,0.38202247191011235,0.39,0.12719999999999998,0.5899636363636364,0.0,0.17,0.06,0.12,0.06,0.0,0.04,0.3848,0.0,0.11,0.05,0.2,0.2418,0.08736,0.10982399999999999,0.04,0.06,0.6807272727272726,0.0,2.903225806451613,0.04,0.0719186440677966,0.34065934065934067,0.3432,0.32,0.04,0.04,0.06,2.0714285714285716,0.0,0.1474909090909091,0.16167272727272727,0.0,0.12896000000000002,0.12,0.42432,0.08,0.0,0.0,0.21,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.3472695652173913,0.02,0.13565217391304346,0.0,0.0,0.0,0.0,0.0,0.34,0.40768,0.14,0.11,0.1366857142857143,0.6364799999999999,0.0,0.3822,0.0,0.0,0.11,0.26148571428571427,0.06,0.0,0.0,1.0759493670886076,0.39709090909090905,0.01,0.0,0.0,1.0714285714285714,0.0,0.0,0.05,0.0,0.0,0.21,0.13817142857142858
2021-04-18,0.5,0.8125,0.5957446808510638,0.38202247191011235,0.4,0.1008,0.4992,0.0,0.17,0.05,0.11,0.06,0.0,0.05,0.42639999999999995,0.0,0.11,0.05,0.19,0.312,0.16848,0.0,0.04,0.07,0.6126545454545455,0.0,2.7419354838709675,0.03,0.0,0.3626373626373626,0.34944,0.3,0.05,0.03,0.08,1.9285714285714286,0.0736,0.0,0.10210909090909091,0.0,0.07904,0.12,0.5616,0.06,0.0,0.0,0.23,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.352695652173913,0.03,0.08681739130434782,0.0,0.0,0.0,0.0,0.0,0.32,0.43263999999999997,0.13,0.09,0.20205714285714285,0.6864,0.0,0.312,0.0,0.0899720930232558,0.11,0.2496,0.05,0.08022857142857143,0.0,1.0506329113924051,0.4538181818181818,0.01,0.0,0.0,0.42857142857142855,0.0,0.0,0.05,0.0,0.0,0.2,0.1649142857142857
2021-04-25,0.5204081632653061,0.71875,0.5638297872340425,0.4044943820224719,0.37,0.1392,0.4765090909090909,0.0,0.17,0.05,0.11,0.06,0.0,0.04,0.416,0.07363199999999999,0.11,0.06,0.19,0.22619999999999998,0.08112,0.0,0.04,0.06,0.6353454545454545,0.0,2.838709677419355,0.02,0.08249491525423729,0.34065934065934067,0.33696,0.29,0.05,0.04,0.09,1.9285714285714286,0.08639999999999999,0.09076363636363637,0.16734545454545452,0.0,0.12064,0.144,0.48672,0.07,0.0,0.0,0.21,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.23874782608695652,0.03,0.16820869565217392,0.0,0.0,0.0,0.0,0.0,0.3,0.40768,0.14,0.1,0.1337142857142857,0.7487999999999999,0.0,0.3198,0.0,0.07836279069767442,0.1,0.23771428571428568,0.05,0.08022857142857143,0.0,0.9620253164556962,0.36305454545454546,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.06,0.0,0.0,0.21,0.20502857142857142
2021-05-02,0.5510204081632653,0.75,0.574468085106383,0.42696629213483145,0.39,0.07680000000000001,0.44247272727272724,0.0,0.17,0.06,0.11,0.07,0.0,0.05,0.4784,0.0,0.12,0.06,0.19,0.30419999999999997,0.0,0.104832,0.03,0.06,0.6353454545454545,0.0,3.0,0.03,0.0,0.3516483516483517,0.26208,0.28,0.04,0.04,0.14,1.8214285714285714,0.0,0.17018181818181816,0.16167272727272727,0.0,0.14143999999999998,0.1296,0.5990399999999999,0.06,0.0,0.0,0.21,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.35812173913043477,0.03,0.1058086956521739,0.0,0.0,0.0,0.0,0.0,0.32,0.39104,0.12,0.1,0.1248,0.79872,0.0,0.3354,0.0,0.09867906976744185,0.12,0.2496,0.06,0.0,0.0,0.9113924050632911,0.48785454545454543,0.01,0.0,0.0,0.21428571428571427,0.0,0.0,0.04,0.0,0.0,0.21,0.17828571428571427
2021-05-09,0.5,0.75,0.5957446808510638,0.33707865168539325,0.37,0.1368,0.4197818181818182,0.0,0.17,0.05,0.11,0.06,0.0,0.05,0.39519999999999994,0.0,0.1,0.05,0.18,0.27299999999999996,0.13104,0.09235199999999999,0.04,0.07,0.4765090909090909,0.07238399999999999,2.6129032258064515,0.02,0.07614915254237288,0.32967032967032966,0.30576000000000003,0.31,0.03,0.04,0.06,1.5357142857142858,0.07039999999999999,0.09076363636363637,0.09359999999999999,0.0,0.416,0.1296,0.5740799999999999,0.06,0.077376,0.077376,0.21,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.352695652173913,0.02,0.11394782608695651,0.0,0.0,0.0,0.0,0.0,0.31,0.34944,0.12,0.1,0.0,0.83616,0.0,0.28859999999999997,0.0,0.12770232558139535,0.1,0.30308571428571424,0.06,0.10697142857142856,0.0,0.8607594936708861,0.48785454545454543,0.01,0.0,0.0,0.14285714285714285,0.0,0.0,0.05,0.0,0.0,0.21,0.20057142857142857
2021-05-16,0.4897959183673469,0.71875,0.5638297872340425,0.34831460674157305,0.35,0.1152,0.2722909090909091,0.0,0.17,0.05,0.11,0.06,0.0,0.04,0.3848,0.0,0.1,0.05,0.16,0.1794,0.09984,0.10982399999999999,0.04,0.07,0.5445818181818182,0.0,2.7419354838709675,0.03,0.06980338983050846,0.3626373626373626,0.29951999999999995,0.29,0.04,0.03,0.05,2.0357142857142856,0.0688,0.08698181818181819,0.1248,0.0,0.08736,0.09119999999999999,0.58656,0.07,0.0,0.0,0.19,0.0,0.09,0.11,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.33641739130434783,0.03,0.10852173913043478,0.0,0.0,0.0,0.0,0.0,0.32,0.37439999999999996,0.11,0.08,0.1337142857142857,0.82368,0.0,0.40559999999999996,0.0,0.0,0.1,0.1961142857142857,0.05,0.07577142857142856,0.0,0.9113924050632911,0.3857454545454545,0.0,0.0,0.0,0.14285714285714285,0.07113599999999999,0.0,0.05,0.0,0.0,0.18,0.20057142857142857
2021-05-23,0.5408163265306123,0.71875,0.5531914893617021,0.33707865168539325,0.38,0.1008,0.39709090909090905,0.0,0.18,0.05,0.1,0.05,0.0,0.04,0.46799999999999997,0.0,0.1,0.05,0.16,0.2496,0.07487999999999999,0.079872,0.04,0.07,0.4992,0.0,2.6451612903225805,0.02,0.08037966101694914,0.32967032967032966,0.312,0.28,0.04,0.04,0.06,1.6785714285714286,0.0,0.09454545454545454,0.17018181818181816,0.0,0.11648,0.12,0.44928,0.07,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.32556521739130434,0.02,0.08953043478260869,0.0,0.0,0.0,0.0,0.0,0.35,0.416,0.12,0.1,0.09211428571428572,0.69888,0.0,0.3198,0.0,0.06965581395348837,0.11,0.30902857142857143,0.05,0.0,0.0,0.810126582278481,0.3857454545454545,0.01,0.0,0.0,0.07142857142857142,0.0,0.0,0.05,0.0,0.0,0.2,0.15154285714285712
2021-05-30,0.5,0.75,0.6170212765957447,0.33707865168539325,0.4,0.14159999999999998,0.40843636363636365,0.0,0.18,0.05,0.11,0.06,0.0,0.05,0.6136,0.0,0.11,0.06,0.17,0.1794,0.10608,0.17472,0.03,0.06,0.5672727272727273,0.0,2.7419354838709675,0.02,0.09307118644067797,0.3516483516483517,0.33071999999999996,0.3,0.05,0.04,0.06,1.7142857142857142,0.0,0.10589090909090909,0.07941818181818182,0.0,0.07904,0.0,0.52416,0.06,0.0,0.0,0.2,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.35,0.0,0.0728,0.0,0.29843478260869566,0.03,0.11123478260869564,0.0,0.0,0.0,0.0,0.0,0.34,0.4992,0.14,0.09,0.0832,1.01088,0.0,0.3276,0.0,0.0,0.12,0.24365714285714285,0.06,0.11142857142857143,0.0,0.810126582278481,0.39709090909090905,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.06,0.0,0.0,0.18,0.22285714285714286
2021-06-06,0.46938775510204084,0.625,0.5851063829787234,0.3146067415730337,0.37,0.1224,0.44247272727272724,0.0,0.16,0.05,0.1,0.05,0.0,0.04,0.45759999999999995,0.0,0.09,0.06,0.15,0.2418,0.08736,0.0,0.04,0.07,0.5332363636363636,0.096096,2.6451612903225805,0.02,0.07614915254237288,0.31868131868131866,0.38064,0.29,0.05,0.03,0.08,1.7142857142857142,0.0,0.12858181818181819,0.11061818181818181,0.0,0.0832,0.1152,0.5740799999999999,0.06,0.0,0.0,0.2,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.20619130434782607,0.02,0.0976695652173913,0.0,0.0,0.0,0.0,0.0,0.3,0.53248,0.12,0.08,0.12182857142857142,1.0608,0.0,0.3432,0.0,0.07255813953488373,0.12,0.2555428571428571,0.05,0.0,0.0,0.8227848101265823,0.3857454545454545,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.05,0.0,0.0,0.19,0.156
2021-06-13,0.5204081632653061,0.71875,0.5531914893617021,0.3595505617977528,0.37,0.10319999999999999,0.5559272727272726,0.0,0.18,0.05,0.1,0.06,0.0,0.04,0.5616,0.0,0.11,0.07,0.16,0.22619999999999998,0.07487999999999999,0.07487999999999999,0.04,0.06,0.5559272727272726,0.0,2.774193548387097,0.02,0.0,0.34065934065934067,0.30576000000000003,0.3,0.05,0.04,0.09,1.7142857142857142,0.0,0.11345454545454545,0.1474909090909091,0.0,0.07904,0.0,0.52416,0.07,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.078,0.0,0.36,0.0,0.09230000000000001,0.0,0.25502608695652174,0.02,0.14379130434782608,0.0,0.0,0.0,0.079872,0.0,0.33,0.50752,0.12,0.09,0.08022857142857143,1.1856,0.0,0.30419999999999997,0.0,0.0,0.13,0.2912,0.05,0.0,0.0,0.8987341772151899,0.39709090909090905,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.05,0.0,0.0,0.18,0.17828571428571427
2021-06-20,0.45918367346938777,0.875,0.5957446808510638,0.33707865168539325,0.42,0.1176,0.44247272727272724,0.0,0.18,0.04,0.09,0.07,0.0,0.05,0.48879999999999996,0.0,0.12,0.05,0.18,0.19499999999999998,0.08736,0.13478400000000001,0.04,0.06,0.5672727272727273,0.0,2.870967741935484,0.02,0.0,0.31868131868131866,0.30576000000000003,0.31,0.05,0.04,0.06,1.8214285714285714,0.0,0.1399272727272727,0.0,0.0,0.09568,0.08159999999999999,0.38688,0.07,0.0,0.0,0.22,0.0,0.08,0.09,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.2821565217391304,0.02,0.0976695652173913,0.0,0.0,0.0,0.0,0.0,0.35,0.53248,0.13,0.08,0.16342857142857142,1.248,0.0,0.2964,0.0,0.0,0.13,0.2258285714285714,0.07,0.0,0.0,0.9240506329113924,0.40843636363636365,0.01,0.0,0.0,0.07142857142857142,0.0,0.0,0.05,0.0,0.0,0.18,0.17382857142857142
2021-06-27,0.4489795918367347,0.71875,0.574468085106383,0.33707865168539325,0.35,0.10319999999999999,0.624,0.0,0.18,0.05,0.1,0.06,0.0,0.03,0.4472,0.0,0.1,0.04,0.17,0.18719999999999998,0.10608,0.09235199999999999,0.03,0.05,0.4992,0.0,2.7419354838709675,0.02,0.0,0.31868131868131866,0.19344,0.28,0.05,0.03,0.05,1.8571428571428572,0.0,0.11723636363636364,0.12196363636363636,0.0,0.09568,0.144,0.42432,0.07,0.0,0.0,0.2,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.29843478260869566,0.03,0.11394782608695651,0.0,0.0,0.0,0.0,0.0,0.33,0.5158400000000001,0.13,0.09,0.18125714285714284,0.9609599999999999,0.0,0.30419999999999997,0.0,0.0,0.12,0.2258285714285714,0.06,0.0,0.0,0.9113924050632911,0.4538181818181818,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.05,0.0,0.0,0.2,0.11588571428571429
2021-07-04,0.4897959183673469,0.75,0.5638297872340425,0.3258426966292135,0.36,0.1488,0.46516363636363633,0.09661935483870968,0.18,0.05,0.1,0.06,0.0,0.04,0.5095999999999999,0.0,0.1,0.04,0.16,0.23399999999999999,0.13104,0.132288,0.03,0.06,0.5672727272727273,0.0,2.903225806451613,0.02,0.0,0.31868131868131866,0.29951999999999995,0.29,0.04,0.03,0.05,1.5,0.0,0.0832,0.12196363636363636,0.0,0.0832,0.1008,0.42432,0.08,0.0,0.0,0.19,0.09359999999999999,0.1,0.1,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.38525217391304345,0.03,0.1248,0.0,0.0,0.0,0.0,0.0,0.35,0.37439999999999996,0.13,0.09,0.1248,0.77376,0.0,0.2808,0.0,0.0,0.14,0.21394285714285713,0.06,0.0,0.0,0.8607594936708861,0.39709090909090905,0.01,0.0,0.0,0.14285714285714285,0.0,0.0,0.05,0.0,0.0,0.19,0.20057142857142857
2021-07-11,0.5102040816326531,0.75,0.5638297872340425,0.33707865168539325,0.35,0.108,0.624,0.0,0.18,0.05,0.11,0.06,0.0,0.04,0.4784,0.0,0.1,0.06,0.15,0.3198,0.09984,0.077376,0.03,0.06,0.5559272727272726,0.0,2.6451612903225805,0.02,0.10999322033898304,0.34065934065934067,0.32448,0.31,0.06,0.04,0.05,1.75,0.0,0.11345454545454545,0.15316363636363636,0.0,0.10815999999999999,0.0,0.42432,0.07,0.0,0.069888,0.21,0.0,0.09,0.11,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.3689739130434782,0.03,0.13565217391304346,0.0,0.0,0.0,0.0,0.0,0.34,0.46592,0.12,0.09,0.12182857142857142,0.77376,0.0,0.3354,0.0,0.07546046511627906,0.14,0.19017142857142855,0.06,0.09359999999999999,0.0,0.8354430379746836,0.3857454545454545,0.01,0.0,0.0,0.35714285714285715,0.0,0.0,0.06,0.0,0.0,0.2,0.17382857142857142
2021-07-18,0.4897959183673469,0.71875,0.6063829787234043,0.33707865168539325,0.34,0.084,0.4197818181818182,0.07246451612903226,0.19,0.05,0.11,0.06,0.121056,0.04,0.4992,0.0,0.11,0.05,0.18,0.18719999999999998,0.10608,0.13728,0.04,0.06,0.5559272727272726,0.0,2.806451612903226,0.03,0.0,0.3516483516483517,0.30576000000000003,0.32,0.06,0.04,0.05,1.75,0.0,0.10210909090909091,0.17018181818181816,0.0,0.10815999999999999,0.1152,0.46176,0.07,0.0,0.0,0.21,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.4503652173913043,0.03,0.10852173913043478,0.0,0.0,0.0,0.0,0.0,0.33,0.38272,0.12,0.1,0.104,0.73632,0.0,0.38999999999999996,0.0,0.12770232558139535,0.13,0.2555428571428571,0.06,0.0,0.0,0.8734177215189873,0.4538181818181818,0.01,0.0,0.0,0.2857142857142857,0.0,0.0,0.05,0.0,0.0,0.19,0.20057142857142857
2021-07-25,0.5,0.75,0.574468085106383,0.3595505617977528,0.36,0.0,0.5445818181818182,0.0,0.18,0.04,0.1,0.07,0.0,0.04,0.4992,0.0,0.12,0.05,0.19,0.25739999999999996,0.13104,0.0,0.03,0.06,0.6466909090909091,0.0,2.7419354838709675,0.03,0.09307118644067797,0.3516483516483517,0.32448,0.32,0.06,0.15,0.05,1.7857142857142858,0.0,0.15505454545454544,0.14181818181818182,0.0,0.07071999999999999,0.1008,0.41184,0.07,0.0,0.0,0.22,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.34,0.0,0.0728,0.0,0.3092869565217391,0.02,0.15735652173913042,0.0,0.0,0.0,0.0,0.0,0.35,0.3328,0.13,0.11,0.1337142857142857,0.71136,0.0,0.3432,0.0,0.09287441860465116,0.13,0.26148571428571427,0.05,0.08468571428571428,0.0,0.8354430379746836,0.32901818181818177,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.05,0.0,0.0,0.21,0.1649142857142857
2021-08-01,0.45918367346938777,0.84375,0.5638297872340425,0.34831460674157305,0.38,0.084,0.4765090909090909,0.0,0.18,0.07,0.1,0.06,0.0,0.04,0.5512,0.0,0.1,0.06,0.16,0.3198,0.11855999999999998,0.0,0.04,0.07,0.6126545454545455,0.0,2.4838709677419355,0.02,0.07403389830508474,0.3626373626373626,0.312,0.3,0.05,0.18,0.04,1.7857142857142858,0.0,0.10589090909090909,0.14181818181818182,0.0,0.13728,0.15360000000000001,0.43679999999999997,0.07,0.0,0.0,0.21,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.2713043478260869,0.02,0.13565217391304346,0.0,0.0,0.0,0.0,0.0,0.32,0.43263999999999997,0.11,0.1,0.1664,0.67392,0.0,0.37439999999999996,0.0,0.08416744186046511,0.14,0.26148571428571427,0.06,0.09359999999999999,0.0,0.8987341772151899,0.2722909090909091,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.05,0.0,0.0,0.22,0.12925714285714288
2021-08-08,0.5,0.8125,0.5851063829787234,0.34831460674157305,0.37,0.0,0.5105454545454545,0.0,0.16,0.05,0.11,0.06,0.0,0.04,0.48879999999999996,0.0,0.11,0.05,0.18,0.23399999999999999,0.09984,0.08736,0.04,0.06,0.624,0.0,2.5161290322580645,0.03,0.0,0.31868131868131866,0.35568,0.29,0.06,0.06,0.05,1.6428571428571428,0.0,0.09832727272727272,0.11912727272727272,0.0,0.0,0.08639999999999999,0.5116799999999999,0.07,0.0,0.0,0.21,0.0,0.09,0.11,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.38525217391304345,0.03,0.1058086956521739,0.0,0.0,0.0,0.0,0.0,0.33,0.42432,0.13,0.11,0.20205714285714285,0.7238399999999999,0.0,0.2652,0.0,0.1073860465116279,0.13,0.14857142857142858,0.06,0.09359999999999999,0.0,0.8734177215189873,0.4538181818181818,0.02,0.0,0.0,0.2857142857142857,0.0,0.0,0.06,0.0,0.0,0.22,0.17828571428571427
2021-08-15,0.47959183673469385,0.8125,0.5957446808510638,0.3707865168539326,0.39,0.1344,0.5218909090909091,0.0,0.17,0.06,0.11,0.06,0.0,0.04,0.52,0.0,0.11,0.06,0.18,0.3588,0.11232,0.139776,0.04,0.06,0.6693818181818181,0.0,2.5483870967741935,0.03,0.09095593220338982,0.34065934065934067,0.2808,0.32,0.05,0.08,0.05,1.6071428571428572,0.0,0.09454545454545454,0.13047272727272727,0.0,0.09568,0.17279999999999998,0.47423999999999994,0.07,0.08112,0.07238399999999999,0.22,0.0,0.09,0.11,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.26587826086956523,0.02,0.13293913043478262,0.0,0.0,0.0,0.0,0.0,0.35,0.48256,0.13,0.1,0.11885714285714284,0.67392,0.0,0.3198,0.0,0.07546046511627906,0.14,0.23771428571428568,0.06,0.08022857142857143,0.0,0.9240506329113924,0.3857454545454545,0.02,0.0,0.0,0.14285714285714285,0.0,0.0,0.06,0.0,0.0,0.24,0.1961142857142857
2021-08-22,0.4897959183673469,0.75,0.5851063829787234,0.3595505617977528,0.36,0.07919999999999999,0.5218909090909091,0.0,0.16,0.05,0.1,0.07,0.0,0.04,0.4992,0.0,0.11,0.05,0.17,0.28859999999999997,0.07487999999999999,0.11232,0.04,0.07,0.624,0.0,2.5806451612903225,0.03,0.0,0.3516483516483517,0.34944,0.34,0.06,0.09,0.06,1.4285714285714286,0.0,0.1474909090909091,0.10494545454545455,0.0,0.10815999999999999,0.18239999999999998,0.46176,0.08,0.0,0.07487999999999999,0.22,0.0,0.1,0.1,0.0,0.0,0.07973333333333332,0.0,0.35,0.0,0.0,0.0,0.41238260869565213,0.02,0.1248,0.0,0.0,0.0,0.0,0.0,0.32,0.37439999999999996,0.14,0.1,0.1456,0.7862399999999999,0.0,0.42119999999999996,0.0,0.08126511627906977,0.14,0.20205714285714285,0.07,0.10251428571428571,0.0,0.8607594936708861,0.36305454545454546,0.03,0.0,0.0,0.14285714285714285,0.0,0.0,0.06,0.0,0.0,0.21,0.17382857142857142
2021-08-29,0.5306122448979592,0.78125,0.5851063829787234,0.3595505617977528,0.38,0.09359999999999999,0.5445818181818182,0.0,0.16,0.06,0.1,0.07,0.0,0.05,0.4992,0.0,0.1,0.06,0.17,0.3666,0.0,0.07487999999999999,0.05,0.06,0.624,0.0,2.5483870967741935,0.03,0.0,0.34065934065934067,0.35568,0.31,0.05,0.06,0.05,1.4642857142857142,0.0,0.15505454545454544,0.1786909090909091,0.0,0.09151999999999999,0.24,0.47423999999999994,0.09,0.0,0.0,0.23,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.35,0.0,0.11309999999999999,0.0,0.4015304347826087,0.02,0.13565217391304346,0.0,0.0,0.07363199999999999,0.0,0.0,0.3,0.36607999999999996,0.13,0.09,0.2169142857142857,0.7238399999999999,0.0,0.2652,0.0,0.09867906976744185,0.13,0.19017142857142855,0.06,0.0,0.0,0.8607594936708861,0.23825454545454544,0.04,0.0,0.0,0.07142857142857142,0.0,0.0,0.06,0.0,0.0,0.21,0.2496
2021-09-05,0.5,0.84375,0.6170212765957447,0.3595505617977528,0.37,0.156,0.5218909090909091,0.0,0.16,0.05,0.1,0.06,0.0,0.05,0.5616,0.0,0.11,0.06,0.21,0.3822,0.09984,0.0,0.03,0.06,0.44247272727272724,0.0,2.6451612903225805,0.04,0.1311457627118644,0.3626373626373626,0.38688,0.31,0.05,0.13,0.05,1.5,0.0,0.09454545454545454,0.10210909090909091,0.0,0.09984,0.25439999999999996,0.48672,0.08,0.0,0.0,0.24,0.0,0.08,0.1,0.0,0.0,0.0,0.14181818181818182,0.35,0.0,0.0,0.0,0.26587826086956523,0.02,0.1410782608695652,0.0,0.0,0.0,0.0,0.0,0.34,0.46592,0.13,0.11,0.23177142857142857,0.73632,0.0,0.3822,0.0,0.08126511627906977,0.16,0.208,0.06,0.0,0.0,0.8481012658227848,0.3063272727272727,0.05,0.0,0.0,0.07142857142857142,0.0,0.0,0.06,0.0,0.0,0.22,0.2986285714285714
