date,Wall art,Throw pillows,Candles,Picture frames,Vases,Area rugs,Table lamps,Clocks,Curtains,Mirrors,Wall shelves,Decorative trays_x,Throw blankets_x,Wall clocks,Bedding sets_x,Candle holders,Floor lamps,Planters,Coffee table books,Storage baskets,Room divider,Diffusers,Curtain rods,Decorative bowls,Bathroom accessories,Table runners,Artificial plants,Couch covers,Sofa pillows,Wall decals,Accent chairs,Coasters,Wall hooks,Duvet covers,Table mats,Window treatments,Jewelry box,Door mats,Decorative lanterns,Tapestries,Magazine racks,Dining sets,Wall sconces,Table covers,Throw blankets_y,Pillow covers,Ceramic decor,Decorative mirrors,Candle jars,Poufs,Woven baskets,Shower curtains,Faux plants,Jewelry organizers,Towel racks,Entryway mirrors,Bar stools,Bedding sets_y,Floating shelves,Floor cushions,Window blinds,Planter stands,Desk organizers,Room sprays,Bedside lamps,Side tables,Tealight holders,Artificial flowers,Storage benches,Decorative books,Faux fur throws,Plant stands,Bed throws,Storage boxes,Vintage clocks,Wall hangings,Chalkboards,Decorative trays_y,Entryway benches,Quilt sets,Flower vases,Ottoman trays,Decorative pillows,Wall organizers_x,Coat racks,Dining table decor,Sofa throws,Art prints,Wall signs,Curtain tiebacks,Wall panels,Shelf decor,Wall tapestries,Decorative storage,Bedside tables,Woven decor,Bedroom decor,Shelf baskets,Closet organizers,Decorative trays,Wall organizers_y,Planter pots
2021-01-03,2.4857142857142858,0.67,15.74703955656337,0.9047619047619048,0.5531914893617021,1.1176470588235294,0.5,1.0,5.333333333333333,2.6,0.54,0.10732799999999999,0.14,0.21,0.46,0.37,0.53,0.9375,0.08,0.2,0.28,0.18,0.45,0.41137777777777773,0.21,0.13,0.15,0.37,1.09824,0.24,0.37,0.6933333333333334,0.22,0.41,0.6774857142857142,0.27,0.54,0.15,0.22004210526315787,0.11,0.10787796610169491,0.63,0.19,0.1,0.14,0.4,0.5616,0.5477333333333334,0.13,0.67392,0.6680470588235293,0.52,0.07,0.07232727272727273,0.5275636363636363,0.0,1.125,0.46,0.74,0.3964235294117647,0.5,0.0,0.22879999999999998,0.07919999999999999,0.7799999999999999,0.2,0.14975999999999998,0.12,0.5304,0.34112,0.0676,0.11,0.2323862068965517,0.41,0.22974545454545453,0.08,0.1936551724137931,0.10732799999999999,0.17828571428571427,0.08,0.03,0.06950886075949367,0.17,0.16574999999999998,0.43951304347826087,0.8632,0.0832,0.4,0.1,0.0,0.49,0.12,0.1855135135135135,0.8423999999999999,0.8255999999999999,0.2107733333333333,0.44,0.41184,0.1,0.10732799999999999,0.16574999999999998,0.07
2021-01-10,2.4857142857142858,0.65,15.74703955656337,0.9166666666666666,0.5638297872340425,1.1294117647058823,0.48,1.0,6.0,2.7666666666666666,0.53,0.16972800000000002,0.14,0.2,0.43,0.39,0.56,1.03125,0.08,0.2,0.28,0.15,0.47,0.38826666666666665,0.22,0.12,0.16,0.33,1.04832,0.28,0.38,0.72,0.22,0.39,0.6953142857142857,0.31,0.52,0.16,0.22332631578947368,0.1,0.09307118644067797,0.67,0.2,0.11,0.14,0.4,0.6309333333333332,0.52,0.13,0.7321599999999999,0.6974117647058823,0.56,0.08,0.07658181818181818,0.4538181818181818,0.0,1.125,0.43,0.7,0.469835294117647,0.51,0.09984,0.26624,0.1296,0.7903999999999999,0.22,0.12688,0.15,0.4992,0.416,0.1456,0.11,0.29263448275862064,0.34,0.1957090909090909,0.07,0.2237793103448276,0.16972800000000002,0.16224,0.08,0.04,0.09320506329113923,0.17,0.12675,0.38525217391304345,0.8215999999999999,0.11232,0.43,0.11,0.114816,0.52,0.12,0.16527567567567567,0.9256,0.864,0.18581333333333333,0.46,0.34944,0.09,0.16972800000000002,0.12675,0.08
2021-01-17,2.6285714285714286,0.67,15.74703955656337,0.8571428571428571,0.5851063829787234,1.0705882352941176,0.49,1.0,5.8,2.8666666666666667,0.51,0.167232,0.13,0.18,0.4,0.37,0.52,1.09375,0.08,0.2,0.28,0.16,0.51,0.38826666666666665,0.23,0.12,0.17,0.31,1.04832,0.27,0.36,0.6933333333333334,0.21,0.41,0.5437714285714285,0.29,0.49,0.15,0.1839157894736842,0.1,0.12268474576271186,0.65,0.21,0.11,0.13,0.38,0.6586666666666666,0.6101333333333333,0.12,0.68224,0.7341176470588235,0.52,0.08,0.07232727272727273,0.5048727272727273,0.0,1.1805555555555556,0.4,0.71,0.4918588235294118,0.52,0.11232,0.20384,0.09359999999999999,0.8735999999999999,0.23,0.15808,0.15,0.55536,0.312,0.0,0.11,0.2883310344827586,0.35,0.20705454545454546,0.07,0.2065655172413793,0.167232,0.16224,0.07,0.04,0.0,0.16,0.15209999999999999,0.38525217391304345,0.9047999999999999,0.13104,0.45,0.1,0.15308799999999997,0.53,0.12,0.14503783783783783,0.9256,0.864,0.2634666666666667,0.45,0.37855999999999995,0.08,0.167232,0.15209999999999999,0.09
2021-01-24,2.5142857142857142,0.62,14.43478626018309,0.9285714285714286,0.6170212765957447,1.0705882352941176,0.45,1.0,5.666666666666667,2.7,0.53,0.159744,0.13,0.2,0.43,0.37,0.5,1.03125,0.06,0.19,0.27,0.17,0.47,0.40675555555555554,0.22,0.12,0.16,0.33,1.1232,0.26,0.34,0.7066666666666667,0.2,0.38,0.6507428571428572,0.29,0.55,0.15,0.19048421052631578,0.1,0.07614915254237288,0.64,0.19,0.11,0.13,0.37,0.5616,0.5408,0.11,0.6073599999999999,0.6607058823529411,0.53,0.07,0.10636363636363635,0.5275636363636363,0.0,1.1527777777777777,0.43,0.67,0.5212235294117648,0.54,0.08112,0.24128,0.1344,0.7384000000000001,0.22,0.14768,0.14,0.44303999999999993,0.29951999999999995,0.0,0.1,0.22808275862068966,0.31,0.2269090909090909,0.07,0.18935172413793103,0.159744,0.16224,0.07,0.04,0.07424810126582278,0.17,0.10139999999999999,0.33641739130434783,0.8527999999999999,0.12896000000000002,0.44,0.11,0.131456,0.51,0.12,0.11130810810810811,0.8944,0.8735999999999999,0.19136,0.44,0.36607999999999996,0.09,0.159744,0.10139999999999999,0.08
2021-01-31,2.4857142857142858,0.57,14.43478626018309,0.8571428571428571,0.648936170212766,1.035294117647059,0.47,1.0666666666666667,5.6,2.6666666666666665,0.47,0.14975999999999998,0.12,0.18,0.41,0.34,0.44,1.09375,0.06,0.17,0.26,0.15,0.44,0.3466666666666666,0.2,0.1,0.14,0.3,0.98592,0.25,0.34,0.7066666666666667,0.19,0.31,0.5794285714285714,0.3,0.54,0.15,0.20690526315789473,0.09,0.09095593220338982,0.64,0.19,0.1,0.12,0.33,0.6725333333333333,0.5685333333333333,0.12,0.6656,0.6753882352941176,0.49,0.07,0.10636363636363635,0.5275636363636363,0.0,1.0972222222222223,0.41,0.66,0.3817411764705882,0.48,0.12791999999999998,0.2704,0.0,0.7696,0.21,0.08736,0.14,0.5803200000000001,0.24543999999999996,0.0,0.11,0.19795862068965517,0.29,0.23258181818181817,0.07,0.2065655172413793,0.14975999999999998,0.12123428571428571,0.06,0.04,0.09794430379746835,0.17,0.1326,0.35812173913043477,0.7903999999999999,0.08943999999999999,0.43,0.1,0.14143999999999998,0.48,0.1,0.08769729729729729,0.8215999999999999,0.8543999999999999,0.19413333333333332,0.41,0.34528,0.09,0.14975999999999998,0.1326,0.08
2021-02-07,2.257142857142857,0.53,14.43478626018309,0.8690476190476191,0.6595744680851063,0.9882352941176471,0.42,1.1333333333333333,5.0,2.5,0.41,0.19968,0.11,0.17,0.36,0.32,0.4,1.09375,0.06,0.16,0.23,0.15,0.43,0.2773333333333333,0.19,0.09,0.15,0.29,0.9484799999999999,0.21,0.32,0.6933333333333334,0.19,0.29,0.5081142857142856,0.25,0.51,0.13,0.14122105263157894,0.09,0.0,0.62,0.18,0.1,0.11,0.3,0.4437333333333333,0.4437333333333333,0.12,0.5824,0.5579294117647059,0.46,0.06,0.0,0.46516363636363633,0.0,1.0833333333333333,0.36,0.57,0.4037647058823529,0.45,0.09672,0.21631999999999998,0.1224,0.7384000000000001,0.2,0.09568,0.13,0.54912,0.25792000000000004,0.0,0.1,0.25390344827586203,0.28,0.20705454545454546,0.07,0.14631724137931032,0.19968,0.09449142857142856,0.06,0.05,0.09478481012658228,0.15,0.0,0.3906782608695652,0.6968,0.0,0.39,0.09,0.079872,0.48,0.09,0.17876756756756756,0.7384000000000001,0.8543999999999999,0.1664,0.34,0.34528,0.09,0.19968,0.0,0.08
2021-02-14,2.3142857142857145,0.54,15.74703955656337,0.7261904761904762,0.5638297872340425,1.035294117647059,0.41,1.0666666666666667,5.133333333333334,2.566666666666667,0.44,0.14227199999999998,0.12,0.19,0.36,0.31,0.4,1.0625,0.06,0.17,0.23,0.15,0.42,0.416,0.21,0.11,0.13,0.26,1.01088,0.22,0.33,0.7066666666666667,0.17,0.3,0.5081142857142856,0.29,0.46,0.14,0.1477894736842105,0.09,0.0,0.63,0.19,0.1,0.12,0.32,0.5269333333333334,0.52,0.12,0.64064,0.5872941176470589,0.46,0.06,0.0,0.4311272727272727,0.0,1.1111111111111112,0.36,0.58,0.44781176470588235,0.46,0.09047999999999999,0.17056,0.07680000000000001,0.8423999999999999,0.21,0.07696,0.12,0.5928,0.26208,0.0,0.1,0.24099310344827587,0.27,0.24109090909090908,0.06,0.17213793103448277,0.14227199999999998,0.11766857142857141,0.07,0.05,0.14059746835443038,0.15,0.10139999999999999,0.3906782608695652,0.6656,0.08736,0.42,0.09,0.0,0.46,0.1,0.12142702702702703,0.6656,0.96,0.23296,0.38,0.2912,0.08,0.14227199999999998,0.10139999999999999,0.08
2021-02-21,2.3714285714285714,0.56,14.43478626018309,0.6904761904761905,0.5851063829787234,0.9882352941176471,0.4,1.3333333333333333,5.333333333333333,2.566666666666667,0.43,0.159744,0.12,0.17,0.4,0.31,0.39,1.28125,0.06,0.17,0.24,0.14,0.43,0.35591111111111107,0.21,0.11,0.15,0.31,0.86112,0.22,0.32,0.7066666666666667,0.17,0.31,0.6061714285714285,0.27,0.44,0.14,0.10837894736842105,0.09,0.13960677966101692,0.7,0.19,0.1,0.12,0.34,0.4922666666666667,0.4992,0.11,0.59072,0.5138823529411763,0.51,0.07,0.10494545454545455,0.40843636363636365,0.08112,1.1527777777777777,0.4,0.59,0.469835294117647,0.47,0.11855999999999998,0.208,0.0696,0.7176,0.21,0.07071999999999999,0.14,0.624,0.2704,0.0,0.11,0.24529655172413792,0.27,0.24392727272727271,0.06,0.2022620689655172,0.159744,0.1711542857142857,0.06,0.05,0.07266835443037974,0.16,0.1209,0.3092869565217391,0.8423999999999999,0.0,0.41,0.08,0.163072,0.49,0.09,0.10118918918918919,0.6968,0.8448,0.17472,0.39,0.32448,0.08,0.159744,0.1209,0.11
2021-02-28,2.3142857142857145,0.56,13.12253296380281,0.75,0.5957446808510638,1.0235294117647058,0.41,1.8,5.333333333333333,2.533333333333333,0.43,0.154752,0.09,0.18,0.37,0.32,0.41,1.40625,0.07,0.14,0.27,0.14,0.46,0.2496,0.21,0.12,0.16,0.31,1.0233599999999998,0.22,0.32,0.76,0.19,0.3,0.624,0.3,0.45,0.17,0.11823157894736841,0.09,0.11633898305084744,0.74,0.18,0.11,0.09,0.32,0.5477333333333334,0.45759999999999995,0.11,0.68224,0.5212235294117648,0.51,0.07,0.0,0.5502545454545454,0.0,1.1527777777777777,0.37,0.59,0.36705882352941177,0.53,0.12168,0.18719999999999998,0.144,0.7487999999999999,0.2,0.11232,0.16,0.44303999999999993,0.27456,0.0,0.12,0.15922758620689656,0.28,0.2524363636363636,0.06,0.23668965517241378,0.154752,0.14797714285714286,0.07,0.04,0.08530632911392405,0.16,0.0,0.3418434782608696,0.8008,0.15183999999999997,0.38,0.1,0.08819199999999999,0.49,0.09,0.08769729729729729,0.7487999999999999,0.6624,0.17472,0.36,0.2912,0.07,0.154752,0.0,0.11
2021-03-07,2.2285714285714286,0.56,11.810279667422527,0.75,0.6063829787234043,1.035294117647059,0.42,3.2,5.4,2.6333333333333333,0.4,0.122304,0.1,0.17,0.39,0.3,0.35,1.71875,0.05,0.15,0.26,0.13,0.43,0.2819555555555555,0.21,0.1,0.16,0.3,1.0608,0.23,0.32,0.76,0.17,0.28,0.5883428571428572,0.32,0.41,0.16,0.1543578947368421,0.08,0.07614915254237288,0.85,0.17,0.12,0.1,0.33,0.5061333333333333,0.4922666666666667,0.1,0.5657599999999999,0.594635294117647,0.5,0.08,0.08367272727272726,0.4935272727272727,0.0,1.1666666666666667,0.39,0.54,0.3817411764705882,0.53,0.14351999999999998,0.23296,0.1152,0.6552,0.22,0.08943999999999999,0.15,0.48672,0.22464,0.0,0.13,0.2194758620689655,0.27,0.1786909090909091,0.06,0.15922758620689656,0.122304,0.11588571428571429,0.07,0.05,0.07266835443037974,0.15,0.0,0.32556521739130434,0.676,0.08112,0.39,0.08,0.069888,0.52,0.09,0.10118918918918919,0.676,0.7392,0.18026666666666666,0.37,0.3328,0.08,0.122304,0.0,0.14
2021-03-14,2.1714285714285713,0.55,10.498026371042247,0.7142857142857143,0.5957446808510638,1.0235294117647058,0.38,3.2666666666666666,5.266666666666667,2.7333333333333334,0.43,0.127296,0.1,0.25,0.41,0.29,0.37,1.71875,0.05,0.14,0.27,0.12,0.42,0.27271111111111107,0.19,0.11,0.16,0.32,1.0608,0.2,0.32,0.9066666666666666,0.17,0.29,0.6774857142857142,0.26,0.42,0.15,0.14450526315789475,0.09,0.11845423728813559,0.96,0.17,0.11,0.1,0.32,0.5477333333333334,0.5061333333333333,0.1,0.63232,0.5579294117647059,0.47,0.07,0.0,0.43679999999999997,0.0,1.2083333333333333,0.41,0.57,0.4037647058823529,0.52,0.11232,0.19552,0.0,0.6136,0.21,0.06448000000000001,0.15,0.5803200000000001,0.25792000000000004,0.0,0.13,0.1936551724137931,0.27,0.20138181818181816,0.06,0.2022620689655172,0.127296,0.16045714285714285,0.08,0.04,0.061610126582278484,0.14,0.09749999999999999,0.24417391304347824,0.7176,0.08528,0.34,0.07,0.093184,0.5,0.09,0.11805405405405404,0.7176,0.7871999999999999,0.15530666666666665,0.37,0.27456,0.07,0.127296,0.09749999999999999,0.13
2021-03-21,2.142857142857143,0.6,11.810279667422527,0.7380952380952381,0.574468085106383,1.011764705882353,0.39,1.0,5.466666666666667,2.933333333333333,0.42,0.139776,0.09,0.19,0.4,0.3,0.37,2.09375,0.05,0.16,0.26,0.13,0.43,0.3189333333333333,0.21,0.1,0.18,0.34,0.9609599999999999,0.21,0.33,0.8533333333333334,0.18,0.3,0.5170285714285715,0.29,0.43,0.17,0.11494736842105262,0.08,0.08884067796610169,0.9,0.17,0.14,0.09,0.33,0.6101333333333333,0.47146666666666665,0.1,0.5824,0.5799529411764706,0.52,0.08,0.06949090909090908,0.46516363636363633,0.0,1.1944444444444444,0.4,0.54,0.4331294117647059,0.54,0.18408,0.24128,0.1008,0.5928,0.23,0.09359999999999999,0.16,0.48047999999999996,0.2704,0.07973333333333332,0.13,0.19795862068965517,0.29,0.19287272727272725,0.06,0.16783448275862067,0.139776,0.10340571428571428,0.07,0.05,0.09004556962025316,0.16,0.078,0.21704347826086956,0.7591999999999999,0.10192,0.35,0.1,0.10982399999999999,0.52,0.09,0.1248,0.7591999999999999,0.7968000000000001,0.16917333333333334,0.35,0.28287999999999996,0.08,0.139776,0.078,0.16
2021-03-28,2.142857142857143,0.56,10.498026371042247,0.7380952380952381,0.6276595744680851,1.035294117647059,0.33,0.8666666666666667,5.2,2.7,0.39,0.132288,0.09,0.18,0.35,0.27,0.32,1.90625,0.05,0.14,0.26,0.13,0.4,0.35591111111111107,0.2,0.11,0.17,0.3,0.9484799999999999,0.19,0.33,0.9333333333333333,0.18,0.3,0.5705142857142856,0.29,0.43,0.17,0.22004210526315787,0.08,0.0719186440677966,0.79,0.17,0.14,0.09,0.3,0.5338666666666666,0.4437333333333333,0.09,0.5740799999999999,0.6166588235294118,0.47,0.06,0.0,0.4141090909090909,0.0,1.1666666666666667,0.35,0.53,0.3964235294117647,0.53,0.16848,0.22879999999999998,0.132,0.572,0.23,0.09568,0.17,0.45552,0.208,0.0,0.14,0.2022620689655172,0.28,0.24392727272727271,0.06,0.18935172413793103,0.132288,0.11766857142857141,0.06,0.04,0.0,0.16,0.09165,0.28758260869565216,0.7072,0.09151999999999999,0.36,0.1,0.08985599999999999,0.5,0.08,0.08769729729729729,0.6968,0.7776,0.12757333333333332,0.34,0.23711999999999997,0.09,0.132288,0.09165,0.15
2021-04-04,1.9428571428571428,0.51,10.498026371042247,0.6904761904761905,0.5851063829787234,0.9294117647058824,0.34,0.8,4.733333333333333,2.6333333333333333,0.35,0.192192,0.09,0.17,0.34,0.24,0.31,2.3125,0.05,0.15,0.25,0.12,0.41,0.2958222222222222,0.19,0.1,0.18,0.28,0.98592,0.19,0.3,0.7733333333333333,0.18,0.29,0.5526857142857143,0.28,0.4,0.17,0.08210526315789474,0.08,0.10364745762711865,0.83,0.15,0.14,0.09,0.31,0.4784,0.3813333333333333,0.08,0.5657599999999999,0.5652705882352941,0.44,0.07,0.08650909090909091,0.4141090909090909,0.0,1.0833333333333333,0.34,0.48,0.3376941176470588,0.5,0.21839999999999998,0.21631999999999998,0.1008,0.5512,0.23,0.09776,0.17,0.5990399999999999,0.20384,0.0,0.15,0.19795862068965517,0.29,0.23825454545454544,0.06,0.1936551724137931,0.192192,0.1337142857142857,0.07,0.05,0.0,0.15,0.0741,0.31471304347826085,0.6136,0.09359999999999999,0.34,0.08,0.11148799999999999,0.46,0.07,0.1382918918918919,0.624,0.6911999999999999,0.1664,0.3,0.21631999999999998,0.09,0.192192,0.0741,0.16
2021-04-11,2.3142857142857145,0.54,10.498026371042247,0.7738095238095238,0.648936170212766,1.0,0.33,0.9333333333333333,5.2,2.6333333333333333,0.37,0.17971199999999998,0.09,0.18,0.38,0.31,0.34,2.25,0.05,0.15,0.24,0.12,0.41,0.25422222222222224,0.21,0.11,0.18,0.31,1.01088,0.19,0.31,0.7866666666666666,0.17,0.28,0.624,0.29,0.47,0.19,0.19048421052631578,0.08,0.07826440677966101,0.78,0.18,0.13,0.09,0.32,0.5338666666666666,0.4437333333333333,0.11,0.64896,0.5285647058823529,0.47,0.08,0.0,0.4538181818181818,0.0,1.1944444444444444,0.38,0.49,0.38908235294117643,0.51,0.16535999999999998,0.20384,0.0888,0.6552,0.24,0.10815999999999999,0.2,0.49296,0.17887999999999998,0.0,0.16,0.19795862068965517,0.3,0.1957090909090909,0.06,0.18074482758620689,0.17971199999999998,0.12123428571428571,0.07,0.05,0.08530632911392405,0.15,0.13065,0.2604521739130435,0.7696,0.07071999999999999,0.37,0.09,0.121472,0.51,0.08,0.0742054054054054,0.6864,0.7295999999999999,0.1442133333333333,0.33,0.22464,0.09,0.17971199999999998,0.13065,0.18
2021-04-18,2.085714285714286,0.56,10.498026371042247,0.7857142857142857,0.6382978723404256,1.011764705882353,0.36,0.8666666666666667,5.133333333333334,2.8,0.36,0.11232,0.09,0.15,0.34,0.31,0.32,2.40625,0.05,0.13,0.24,0.14,0.43,0.25422222222222224,0.21,0.11,0.18,0.27,0.98592,0.2,0.32,0.84,0.16,0.28,0.6596571428571428,0.27,0.46,0.18,0.13465263157894736,0.08,0.08884067796610169,0.85,0.16,0.16,0.09,0.3,0.5893333333333333,0.5685333333333333,0.09,0.61568,0.5432470588235293,0.47,0.08,0.0,0.4935272727272727,0.0,1.2083333333333333,0.34,0.53,0.42578823529411763,0.48,0.1716,0.20384,0.1248,0.572,0.23,0.07071999999999999,0.19,0.44303999999999993,0.24128,0.0,0.16,0.16783448275862067,0.3,0.15883636363636364,0.06,0.2065655172413793,0.11232,0.13728,0.08,0.05,0.0,0.15,0.0,0.1844869565217391,0.6552,0.10192,0.34,0.09,0.093184,0.5,0.08,0.12142702702702703,0.6968,0.8064,0.15808,0.33,0.23711999999999997,0.08,0.11232,0.0,0.19
2021-04-25,2.0285714285714285,0.5,10.498026371042247,0.7976190476190477,0.6382978723404256,0.9529411764705882,0.35,0.8,5.0,2.7666666666666666,0.34,0.232128,0.09,0.15,0.32,0.3,0.32,2.375,0.06,0.13,0.23,0.13,0.38,0.208,0.19,0.1,0.17,0.27,0.9484799999999999,0.18,0.3,0.84,0.17,0.25,0.5170285714285715,0.24,0.49,0.18,0.1740631578947368,0.07,0.07826440677966101,0.78,0.15,0.14,0.09,0.28,0.5685333333333333,0.4645333333333333,0.09,0.54912,0.5138823529411763,0.45,0.08,0.0,0.48218181818181816,0.0,1.1666666666666667,0.32,0.48,0.5212235294117648,0.46,0.156,0.1456,0.072,0.572,0.24,0.07696,0.2,0.36816,0.208,0.0,0.17,0.19795862068965517,0.28,0.22407272727272726,0.06,0.1377103448275862,0.232128,0.08557714285714285,0.06,0.06,0.07266835443037974,0.15,0.0,0.20619130434782607,0.6032,0.09776,0.34,0.09,0.079872,0.47,0.07,0.11468108108108108,0.7384000000000001,0.6816,0.13312,0.3,0.2704,0.08,0.232128,0.0,0.2
2021-05-02,2.085714285714286,0.53,11.810279667422527,0.9642857142857143,0.7021276595744681,0.9058823529411765,0.35,0.8666666666666667,4.866666666666666,2.6,0.35,0.094848,0.09,0.14,0.33,0.28,0.34,2.375,0.04,0.14,0.25,0.13,0.37,0.3836444444444444,0.21,0.1,0.18,0.28,0.82368,0.19,0.27,0.84,0.18,0.27,0.5437714285714285,0.28,0.52,0.18,0.18063157894736842,0.08,0.19460338983050848,0.78,0.16,0.17,0.09,0.3,0.5269333333333334,0.416,0.1,0.6073599999999999,0.4918588235294118,0.45,0.07,0.08650909090909091,0.36305454545454546,0.0,1.0972222222222223,0.33,0.46,0.41110588235294115,0.44,0.17472,0.22047999999999998,0.09839999999999999,0.6032,0.23,0.13104,0.21,0.50544,0.21216,0.0,0.18,0.27111724137931037,0.3,0.16734545454545452,0.05,0.18504827586206896,0.094848,0.12658285714285714,0.07,0.07,0.0,0.14,0.10335,0.25502608695652174,0.6552,0.10608,0.34,0.08,0.121472,0.45,0.07,0.10118918918918919,0.6136,0.6432,0.11370666666666666,0.3,0.18303999999999998,0.07,0.094848,0.10335,0.19
2021-05-09,1.9714285714285715,0.47,11.810279667422527,0.7380952380952381,0.6276595744680851,0.8823529411764706,0.33,0.8,4.6,2.433333333333333,0.33,0.164736,0.08,0.14,0.32,0.29,0.29,2.25,0.05,0.12,0.23,0.11,0.37,0.3189333333333333,0.19,0.1,0.16,0.24,0.77376,0.18,0.3,0.8533333333333334,0.17,0.27,0.46354285714285715,0.25,0.46,0.15,0.1477894736842105,0.07,0.11633898305084744,0.76,0.15,0.16,0.08,0.28,0.5338666666666666,0.39519999999999994,0.1,0.5740799999999999,0.42578823529411763,0.43,0.07,0.0,0.4311272727272727,0.07487999999999999,1.1111111111111112,0.32,0.44,0.469835294117647,0.44,0.16848,0.21216,0.09839999999999999,0.728,0.21,0.13312,0.19,0.33696,0.14143999999999998,0.0,0.18,0.18504827586206896,0.29,0.2098909090909091,0.05,0.1635310344827586,0.164736,0.09805714285714286,0.06,0.06,0.0,0.13,0.08385,0.20076521739130435,0.6032,0.0,0.33,0.08,0.0,0.46,0.07,0.09444324324324324,0.5928,0.6335999999999999,0.11648,0.29,0.16224,0.07,0.164736,0.08385,0.2
2021-05-16,1.8571428571428572,0.53,10.498026371042247,0.7023809523809523,0.6170212765957447,0.8235294117647058,0.32,0.8,4.533333333333333,2.466666666666667,0.34,0.13728,0.08,0.15,0.3,0.25,0.28,2.3125,0.05,0.12,0.23,0.11,0.39,0.2680888888888889,0.19,0.09,0.18,0.26,0.92352,0.17,0.27,0.9866666666666667,0.16,0.24,0.6329142857142857,0.23,0.43,0.16,0.14450526315789475,0.08,0.09941694915254237,0.83,0.15,0.18,0.08,0.28,0.5685333333333333,0.4992,0.09,0.7155199999999999,0.469835294117647,0.45,0.08,0.07516363636363636,0.48218181818181816,0.0,1.1527777777777777,0.3,0.45,0.4037647058823529,0.49,0.16848,0.15392,0.0888,0.7696,0.23,0.09984,0.18,0.35568,0.1664,0.0,0.17,0.16783448275862067,0.24,0.1957090909090909,0.05,0.21517241379310342,0.13728,0.11945142857142857,0.06,0.05,0.0,0.14,0.078,0.22789565217391303,0.6032,0.10192,0.31,0.08,0.079872,0.45,0.08,0.07757837837837837,0.624,0.6432,0.16085333333333335,0.3,0.22464,0.07,0.13728,0.078,0.18
2021-05-23,1.9714285714285715,0.49,10.498026371042247,0.7857142857142857,0.6170212765957447,0.8941176470588236,0.34,0.8,4.866666666666666,2.5,0.35,0.127296,0.08,0.16,0.31,0.28,0.3,2.0625,0.05,0.13,0.23,0.12,0.38,0.30044444444444446,0.19,0.11,0.16,0.29,0.9359999999999999,0.18,0.3,0.8933333333333333,0.16,0.28,0.6061714285714285,0.27,0.41,0.16,0.2430315789473684,0.07,0.09307118644067797,0.73,0.15,0.18,0.08,0.27,0.5408,0.43679999999999997,0.09,0.5158400000000001,0.4331294117647059,0.43,0.08,0.0,0.3573818181818182,0.079872,1.1527777777777777,0.31,0.46,0.3817411764705882,0.49,0.18095999999999998,0.19552,0.0,0.572,0.21,0.08528,0.2,0.39311999999999997,0.18719999999999998,0.0,0.16,0.17644137931034481,0.31,0.16734545454545452,0.04,0.18504827586206896,0.127296,0.10340571428571428,0.07,0.05,0.0,0.13,0.11699999999999999,0.22789565217391303,0.6032,0.0,0.34,0.08,0.0,0.44,0.07,0.10456216216216216,0.728,0.7007999999999999,0.15530666666666665,0.27,0.208,0.08,0.127296,0.11699999999999999,0.16
2021-05-30,1.9714285714285715,0.51,10.498026371042247,0.7380952380952381,0.6170212765957447,0.9176470588235294,0.33,0.8,4.933333333333334,2.566666666666667,0.37,0.154752,0.09,0.16,0.34,0.29,0.3,1.875,0.06,0.14,0.27,0.11,0.41,0.25884444444444443,0.18,0.1,0.16,0.28,0.98592,0.19,0.31,1.08,0.16,0.3,0.48137142857142856,0.25,0.44,0.16,0.11823157894736841,0.08,0.07826440677966101,0.77,0.15,0.16,0.09,0.27,0.5616,0.45759999999999995,0.08,0.624,0.4918588235294118,0.46,0.07,0.0,0.39709090909090905,0.0,1.1666666666666667,0.34,0.5,0.4184470588235294,0.52,0.22464,0.19136,0.15360000000000001,0.52,0.24,0.07904,0.17,0.45552,0.19968,0.0,0.15,0.1549241379310345,0.32,0.14181818181818182,0.06,0.2237793103448276,0.154752,0.09092571428571428,0.07,0.05,0.0,0.15,0.09165,0.20619130434782607,0.5408,0.07071999999999999,0.33,0.08,0.10982399999999999,0.48,0.07,0.11805405405405404,0.6864,0.7104,0.12757333333333332,0.31,0.24128,0.08,0.154752,0.09165,0.14
2021-06-06,1.8285714285714285,0.46,9.185773074661967,0.7261904761904762,0.5531914893617021,0.8117647058823529,0.31,0.7333333333333333,4.466666666666667,2.3666666666666667,0.31,0.157248,0.08,0.13,0.29,0.23,0.28,1.53125,0.05,0.12,0.24,0.11,0.36,0.28657777777777776,0.18,0.1,0.15,0.27,0.8735999999999999,0.17,0.25,1.0266666666666666,0.15,0.26,0.5170285714285715,0.23,0.38,0.15,0.14450526315789475,0.07,0.07614915254237288,0.63,0.13,0.16,0.08,0.24,0.45066666666666666,0.40906666666666663,0.08,0.59072,0.44047058823529406,0.42,0.06,0.0,0.3857454545454545,0.0,1.0694444444444444,0.29,0.42,0.3156705882352941,0.46,0.12791999999999998,0.20384,0.0,0.5512,0.2,0.0832,0.16,0.28703999999999996,0.19968,0.0,0.12,0.17213793103448277,0.27,0.24676363636363635,0.05,0.12910344827586206,0.157248,0.07666285714285714,0.06,0.03,0.0,0.14,0.0,0.1844869565217391,0.6448,0.0,0.32,0.09,0.0,0.42,0.07,0.1619027027027027,0.6136,0.816,0.11648,0.29,0.28287999999999996,0.08,0.157248,0.0,0.14
