date,Baby clothes,Diapers,Strollers,Baby bottles_x,Cribs,Pacifiers,Baby wipes,Baby formula,Diaper bags,Baby blankets_x,High chairs,Baby monitors_x,Car seats,Bibs,Baby toys,Bottle warmers,Breast pumps,Changing pads,Swaddles,Baby shampoos,Teethers,Baby carriers_x,Baby lotion,Baby baths,Baby hats_x,Baby mittens,Baby socks_x,Baby walkers,Infant seats,Nursery furniture,Play mats,Baby swings,Nursing pillows,Baby thermometers,Baby detergent_x,Diaper cream,Baby spoons,Sippy cups,Baby tubs,Baby bouncers,Baby rattles_x,Baby monitors_y,Infant car seats,Sleep sacks,Baby gates,Crib mattresses,Bottle sterilizers,Baby washcloths,Baby combs,Rocking chairs,Baby books,Infant toys,Baby nail clippers,Baby powder,Sleepers,Burp cloths,Baby pajamas,Booster seats,Playpens,Baby bibs,Baby onesies,Baby sandals,Toddler beds,Feeding bibs,Newborn essentials,Safety latches,Baby hangers,Portable cribs,Baby bottles_y,Baby carriers_y,Nursing covers,Soft toys,Stuffed animals,Baby lotions,Baby hats_y,Sun hats,Baby night lights,Baby rattles_y,Hooded towels,Baby sunblock,Baby blankets_y,Baby shoes,Baby bags,Infant bottles,Travel changing pads,Baby towels,Breastfeeding covers,Teething gel,Bottle brushes,Baby socks_y,Baby skincare,Play yard,Baby detergent_y,Feeding bowls,Nasal aspirators,Baby hairbrush
2020-03-08,1.475,3.1153846153846154,0.44,0.33695652173913043,0.42857142857142855,0.16,1.696969696969697,2.6245065927605618,0.18,0.16,0.16,0.82368,1.0147058823529411,0.36619718309859156,0.44155844155844154,0.09530181818181818,0.09,1.0233599999999998,0.7238399999999999,0.0,0.4032,0.53248,0.16,0.17077894736842106,0.09,0.36191999999999996,0.11,0.7238399999999999,0.8735999999999999,0.06,0.6073599999999999,0.07,0.0,0.17213793103448277,0.09,0.16,0.2756,0.08,0.1720216216216216,0.20690526315789473,0.13836521739130433,0.82368,0.7374545454545455,0.3403636363636363,0.13,0.1740631578947368,0.0,0.15946666666666665,0.01,0.15,0.25,0.03,0.10778181818181817,0.29,0.5,0.5472,0.09,0.11,0.2604521739130435,0.86112,0.12,0.09,0.1,0.0,0.27271111111111107,0.0,0.32448,0.0,0.33695652173913043,0.53248,0.18719999999999998,0.37439999999999996,0.49411764705882355,0.08391724137931034,0.09,0.08,0.0,0.13836521739130433,0.2936470588235294,0.0728,0.16,0.7789473684210526,0.14,0.17784,0.0,0.6816,0.0,0.4437333333333333,0.0,0.11,0.0,0.12,0.09,0.15022222222222223,0.0,0.0
2020-03-15,1.2,3.8461538461538463,0.3,0.2826086956521739,0.38461538461538464,0.12,3.0303030303030303,5.2490131855211235,0.15,0.14,0.14,0.71136,0.6911764705882353,0.28169014084507044,0.4025974025974026,0.08395636363636363,0.09,0.6364799999999999,0.43679999999999997,0.0,0.44159999999999994,0.44095999999999996,0.15,0.19376842105263156,0.05,0.28703999999999996,0.08,0.5616,0.5740799999999999,0.05,0.46592,0.06,0.0,0.43034482758620685,0.11,0.14,0.1456,0.06,0.12817297297297295,0.16749473684210525,0.08139130434782609,0.71136,0.5332363636363636,0.3063272727272727,0.11,0.07225263157894737,0.0,0.21839999999999998,0.01,0.12,0.17,0.03,0.07658181818181818,0.28,0.3684210526315789,0.4704,0.09,0.06,0.26587826086956523,0.5616,0.09,0.06,0.08,0.0,0.24497777777777777,0.06843870967741934,0.25792000000000004,0.0,0.2826086956521739,0.44095999999999996,0.104,0.36305454545454546,0.4588235294117647,0.0,0.05,0.05,0.07725714285714286,0.08139130434782609,0.22757647058823527,0.0,0.14,0.5052631578947369,0.11,0.11855999999999998,0.0,0.96,0.0,0.40213333333333334,0.0,0.08,0.0,0.12,0.11,0.07164444444444444,0.0,0.0
2020-03-22,1.525,2.8076923076923075,0.34,0.30434782608695654,0.4945054945054945,0.15,1.2727272727272727,2.6245065927605618,0.16,0.17,0.16,0.8735999999999999,0.7058823529411765,0.29577464788732394,0.4935064935064935,0.09984,0.1,0.7238399999999999,0.6614399999999999,0.0,0.576,0.43263999999999997,0.17,0.1740631578947368,0.07,0.43679999999999997,0.1,0.5990399999999999,0.71136,0.06,0.44095999999999996,0.07,0.0,0.42173793103448276,0.11,0.14,0.2756,0.07,0.13154594594594593,0.2430315789473684,0.1058086956521739,0.8735999999999999,0.6353454545454545,0.37439999999999996,0.13,0.1248,0.0,0.18719999999999998,0.01,0.14,0.21,0.03,0.10494545454545455,0.29,0.39473684210526316,0.576,0.12,0.04,0.22246956521739128,0.7487999999999999,0.1,0.07,0.09,0.0,0.40213333333333334,0.0,0.37439999999999996,0.06900705882352941,0.30434782608695654,0.43263999999999997,0.11093333333333333,0.44247272727272724,0.5764705882352941,0.0,0.07,0.06,0.0,0.1058086956521739,0.27896470588235295,0.0,0.17,0.5473684210526316,0.12,0.13104,0.0,0.7487999999999999,0.0,0.45066666666666666,0.08249491525423729,0.1,0.07071999999999999,0.14,0.11,0.19413333333333332,0.0,0.0
2020-03-29,1.775,2.6153846153846154,0.34,0.31521739130434784,0.4835164835164835,0.15,1.0303030303030303,2.6245065927605618,0.16,0.17,0.17,0.9484799999999999,0.6617647058823529,0.30985915492957744,0.5714285714285714,0.0,0.11,0.64896,0.6115200000000001,0.0,0.4896,0.47423999999999994,0.19,0.2561684210526316,0.08,0.38688,0.1,0.64896,0.8111999999999999,0.08,0.50752,0.08,0.01,0.3184551724137931,0.11,0.15,0.25479999999999997,0.07,0.15515675675675675,0.19705263157894737,0.15464347826086955,0.9484799999999999,0.7374545454545455,0.40843636363636365,0.13,0.16421052631578947,0.0,0.19413333333333332,0.01,0.18,0.27,0.05,0.16734545454545452,0.31,0.47368421052631576,0.6816,0.13,0.05,0.26587826086956523,0.71136,0.12,0.09,0.1,0.0,0.4206222222222222,0.09460645161290322,0.27456,0.0,0.31521739130434784,0.47423999999999994,0.21493333333333334,0.48785454545454543,0.6470588235294118,0.0,0.08,0.08,0.1248,0.15464347826086955,0.36705882352941177,0.0,0.17,0.6105263157894737,0.11,0.12168,0.0,0.7487999999999999,0.0,0.6032,0.09095593220338982,0.1,0.0,0.15,0.11,0.16871111111111112,0.0,0.0
2020-04-05,2.075,2.5,0.37,0.358695652173913,0.5054945054945055,0.17,0.9090909090909091,2.6245065927605618,0.2,0.21,0.19,0.84864,0.7647058823529411,0.323943661971831,0.5584415584415584,0.07487999999999999,0.13,0.6614399999999999,0.79872,0.0,0.5568,0.5990399999999999,0.19,0.2725894736842105,0.09,0.5116799999999999,0.1,0.7238399999999999,0.73632,0.08,0.5408,0.09,0.01,0.21517241379310342,0.1,0.13,0.2704,0.08,0.16864864864864865,0.2890105263157895,0.12751304347826087,0.84864,0.7147636363636364,0.48785454545454543,0.14,0.20033684210526317,0.0,0.20106666666666667,0.01,0.25,0.26,0.04,0.10494545454545455,0.33,0.47368421052631576,0.576,0.14,0.05,0.44493913043478256,0.8111999999999999,0.14,0.11,0.09,0.0,0.35591111111111107,0.10668387096774193,0.3328,0.07487999999999999,0.358695652173913,0.5990399999999999,0.208,0.5445818181818182,0.6705882352941176,0.0,0.09,0.09,0.10697142857142856,0.12751304347826087,0.3156705882352941,0.0,0.21,0.6526315789473685,0.12,0.20592,0.0,0.768,0.0,0.45759999999999995,0.14806779661016947,0.1,0.11232,0.18,0.1,0.15253333333333333,0.0,0.0
2020-04-12,2.5,2.576923076923077,0.37,0.358695652173913,0.5934065934065934,0.16,0.696969696969697,2.6245065927605618,0.23,0.23,0.23,1.03584,0.8529411764705882,0.39436619718309857,0.5584415584415584,0.09984,0.11,0.7487999999999999,0.83616,0.0,0.5663999999999999,0.64064,0.18,0.23317894736842104,0.09,0.53664,0.11,0.84864,0.9609599999999999,0.09,0.624,0.1,0.01,0.2022620689655172,0.09,0.14,0.21319999999999997,0.08,0.22936216216216215,0.29886315789473683,0.11666086956521739,1.03584,0.8509090909090908,0.5332363636363636,0.16,0.2594526315789474,0.0,0.18719999999999998,0.02,0.26,0.28,0.04,0.13898181818181815,0.32,0.5789473684210527,0.6911999999999999,0.16,0.06,0.352695652173913,1.07328,0.16,0.12,0.15,0.0,0.4622222222222222,0.09259354838709677,0.37439999999999996,0.09103058823529411,0.358695652173913,0.64064,0.25306666666666666,0.4765090909090909,0.611764705882353,0.0624,0.09,0.1,0.16045714285714285,0.11666086956521739,0.2936470588235294,0.0,0.23,0.7473684210526316,0.13,0.10608,0.0,0.5856,0.0,0.47146666666666665,0.08037966101694914,0.11,0.104,0.17,0.09,0.13404444444444444,0.0,0.0
2020-04-19,2.3,2.4615384615384617,0.41,0.3804347826086957,0.5824175824175825,0.17,0.6060606060606061,2.6245065927605618,0.21,0.21,0.23,1.04832,0.8970588235294118,0.39436619718309857,0.5974025974025974,0.09530181818181818,0.1,0.8735999999999999,0.8111999999999999,0.0,0.6432,0.59072,0.21,0.32842105263157895,0.1,0.46176,0.12,0.67392,0.89856,0.1,0.64896,0.1,0.0,0.1248,0.09,0.14,0.2964,0.09,0.2597189189189189,0.22332631578947368,0.12208695652173912,1.04832,0.8055272727272726,0.6013090909090909,0.17,0.22661052631578948,0.0,0.2496,0.01,0.29,0.29,0.04,0.13047272727272727,0.33,0.6052631578947368,0.6816,0.17,0.07,0.39610434782608694,1.07328,0.15,0.13,0.12,0.0,0.3605333333333333,0.11876129032258065,0.44095999999999996,0.06313411764705881,0.3804347826086957,0.59072,0.2704,0.5899636363636364,0.6823529411764706,0.0,0.1,0.12,0.08617142857142857,0.12208695652173912,0.37439999999999996,0.09151999999999999,0.21,0.8,0.14,0.16848,0.0,0.8255999999999999,0.0,0.5962666666666666,0.13960677966101692,0.12,0.18303999999999998,0.19,0.09,0.1456,0.0,0.0
2020-04-26,2.4,2.576923076923077,0.44,0.3804347826086957,0.5714285714285714,0.16,0.5151515151515151,2.6245065927605618,0.21,0.21,0.27,1.03584,0.9117647058823529,0.39436619718309857,0.5844155844155844,0.07941818181818182,0.11,0.89856,0.8735999999999999,0.0,0.6047999999999999,0.6656,0.18,0.2561684210526316,0.11,0.44928,0.11,0.83616,0.79872,0.11,0.6656,0.09,0.0,0.1506206896551724,0.1,0.14,0.364,0.09,0.21587027027027028,0.3054315789473684,0.18991304347826088,1.03584,0.7374545454545455,0.4538181818181818,0.16,0.2561684210526316,0.0,0.16986666666666667,0.01,0.38,0.29,0.03,0.11912727272727272,0.32,0.6052631578947368,0.7104,0.16,0.09,0.4286608695652174,0.9984,0.15,0.15,0.12,0.0,0.36977777777777776,0.09259354838709677,0.43263999999999997,0.09103058823529411,0.3804347826086957,0.6656,0.16986666666666667,0.5218909090909091,0.5882352941176471,0.0,0.11,0.15,0.10102857142857143,0.18991304347826088,0.4331294117647059,0.07696,0.21,0.8210526315789474,0.15,0.20592,0.0,0.7392,0.0,0.5338666666666666,0.13326101694915254,0.11,0.0832,0.19,0.1,0.13635555555555554,0.0,0.0
2020-05-03,2.25,2.3461538461538463,0.4,0.3695652173913043,0.5274725274725275,0.15,0.45454545454545453,2.6245065927605618,0.2,0.23,0.27,1.1232,1.0147058823529411,0.36619718309859156,0.5974025974025974,0.07941818181818182,0.09,0.8860799999999999,0.7862399999999999,0.0,0.624,0.54912,0.19,0.22661052631578948,0.12,0.37439999999999996,0.12,0.73632,0.92352,0.1,0.5657599999999999,0.09,0.0,0.1377103448275862,0.08,0.14,0.2704,0.09,0.252972972972973,0.18719999999999998,0.2034782608695652,1.1232,0.8168727272727273,0.5105454545454545,0.18,0.17734736842105261,0.0,0.1768,0.01,0.42,0.31,0.04,0.1474909090909091,0.33,0.6052631578947368,0.6144000000000001,0.15,0.09,0.38525217391304345,0.9484799999999999,0.16,0.15,0.11,0.0,0.2634666666666667,0.11070967741935483,0.53248,0.10130823529411764,0.3695652173913043,0.54912,0.18719999999999998,0.4538181818181818,0.6352941176470588,0.0,0.12,0.16,0.12182857142857142,0.2034782608695652,0.38908235294117643,0.12688,0.23,0.7578947368421053,0.14,0.16535999999999998,0.0,0.672,0.0,0.40213333333333334,0.12903050847457626,0.12,0.15392,0.18,0.08,0.13635555555555554,0.0,0.0
2020-05-10,2.275,2.3846153846153846,0.45,0.358695652173913,0.5274725274725275,0.16,0.42424242424242425,2.6245065927605618,0.21,0.21,0.27,1.248,1.0294117647058822,0.39436619718309857,0.6103896103896104,0.08395636363636363,0.12,0.83616,0.7238399999999999,0.0,0.5663999999999999,0.69888,0.19,0.17077894736842106,0.11,0.46176,0.12,0.7487999999999999,0.7487999999999999,0.1,0.624,0.09,0.0,0.09037241379310344,0.09,0.15,0.2704,0.09,0.2563459459459459,0.16421052631578947,0.20619130434782607,1.248,0.6353454545454545,0.5672727272727273,0.18,0.19048421052631578,0.0,0.18719999999999998,0.01,0.38,0.32,0.04,0.21556363636363635,0.33,0.631578947368421,0.6816,0.15,0.09,0.32556521739130434,1.0857599999999998,0.15,0.15,0.12,0.0,0.25884444444444443,0.11473548387096773,0.39104,0.0,0.358695652173913,0.69888,0.23573333333333332,0.6126545454545455,0.611764705882353,0.10973793103448275,0.11,0.16,0.0,0.20619130434782607,0.37439999999999996,0.09359999999999999,0.21,0.8210526315789474,0.14,0.13728,0.0,0.7295999999999999,0.0,0.4784,0.09730169491525424,0.12,0.1664,0.19,0.09,0.1664,0.0,0.0
2020-05-17,2.325,2.5,0.46,0.3695652173913043,0.5494505494505495,0.16,0.3939393939393939,2.6245065927605618,0.19,0.19,0.29,0.89856,1.1323529411764706,0.4084507042253521,0.5974025974025974,0.09076363636363637,0.11,0.9484799999999999,0.8111999999999999,0.0,0.6144000000000001,0.7487999999999999,0.19,0.2101894736842105,0.12,0.5740799999999999,0.12,0.7487999999999999,0.82368,0.1,0.4908799999999999,0.09,0.01,0.0817655172413793,0.09,0.15,0.36920000000000003,0.1,0.2361081081081081,0.23317894736842104,0.15735652173913042,0.89856,0.7487999999999999,0.5672727272727273,0.19,0.2561684210526316,0.0,0.20453333333333332,0.01,0.37,0.28,0.03,0.18152727272727273,0.68,0.6578947368421053,0.5663999999999999,0.15,0.1,0.39610434782608694,0.9484799999999999,0.15,0.17,0.1,0.0,0.2773333333333333,0.10064516129032257,0.34944,0.08222117647058823,0.3695652173913043,0.7487999999999999,0.16986666666666667,0.48785454545454543,0.6235294117647059,0.08606896551724139,0.12,0.19,0.07428571428571429,0.15735652173913042,0.37439999999999996,0.15392,0.19,0.8210526315789474,0.14,0.16848,0.0,0.6911999999999999,0.0,0.5269333333333334,0.0,0.12,0.18719999999999998,0.18,0.09,0.1248,0.0,0.0
