date,T-shirts,Jeans,Dresses,Jackets,Shoes,Hats,Scarves,Gloves,Sweaters,Pants,Shirts,Socks,Coats,Blazers,Suits,Swimwear,Sportswear,Sneakers,Belts,Sunglasses,Skirts,Handbags,Jewelry,Necklaces,Bracelets,Earrings,Watches,Boots,High heels,Sandals,Hoodies,Tracksuits,Vests,Leggings,Activewear,Accessories,Lingerie,Undergarments,Tights,Workout clothes,Yoga pants,Beachwear,Formal wear,Casual wear,Fashion tops,Designer brands,Winter wear,Summer wear,Fashion jackets,Fashion belts,Graphic tees,Denim jackets,Polo shirts,Slim-fit jeans,Wide-leg pants,Blouses,Leather jackets,Cargo pants,Ankle boots,Baseball caps,Straw hats,Wool sweaters,Down jackets,Overalls,Tube tops,Crop tops,Windbreakers,Cardigans,Rompers,Dress shoes,Platform shoes,Slip-ons,Flats,Ballet flats,Fashion jewelry,Hair accessories,Zipper jackets,Button-down shirts,Tank tops,Mini skirts,Trench coats,Hooded sweatshirts,Bucket hats,Blazer jackets,Snow boots,Compression wear,Wristbands,Chokers,Fur coats,Designer sunglasses,Travel bags,Canvas bags,Beanies,Turtlenecks,Culottes,Maxi dresses,Leather bags,Puffer jackets,Halter tops,Ripped jeans
2021-02-07,0.7105263157894737,48.553371966070394,39.36759889140843,13.12253296380281,149.9718053006035,6.4,0.37,20.996052742084494,1.6428571428571428,57.73914504073236,39.36759889140843,23.620559334845055,3.5384615384615383,7.873519778281685,14.43478626018309,1.5517241379310345,0.6235294117647059,22.308306038464774,2.0833333333333335,15.74703955656337,1.375,1.4736842105263157,52.49013185521124,1.1777777777777778,2.8,19.683799445704214,19.683799445704214,92.4122039704423,0.8842105263157894,14.43478626018309,2.5294117647058822,0.09,0.43,20.996052742084494,0.42,23.620559334845055,5.222222222222222,0.08,1.25,0.35,0.8947368421052632,0.05,0.18,0.11,0.9984,0.15,0.22,0.08,0.4512,0.2563459459459459,0.31521739130434784,0.0608,0.5,0.0,0.1688470588235294,0.45,0.25,0.7692307692307693,0.6153846153846154,0.13,0.15,0.04,0.07,1.175,0.04,0.21,0.7034181818181818,0.19,0.23,1.1428571428571428,0.28,0.01,3.0476190476190474,0.13,0.13,0.16,0.17971199999999998,0.1248,0.5151515151515151,0.08,0.06,0.03,0.09,0.3009882352941176,2.2,0.12,0.13,0.08320000000000001,0.16,0.09,0.17,0.1,0.425531914893617,0.07,0.07,0.31,0.2,0.08,0.54912,0.5
2021-02-14,0.7105263157894737,49.86562526245067,40.679852187788704,13.12253296380281,152.6498732524,6.4,0.36,20.996052742084494,1.6428571428571428,57.73914504073236,36.743092298647866,23.620559334845055,3.4615384615384617,9.185773074661967,15.74703955656337,1.8620689655172413,0.5882352941176471,22.308306038464774,1.9444444444444444,17.059292852943653,1.3125,1.4736842105263157,48.553371966070394,1.1111111111111112,2.533333333333333,18.371546149323933,18.371546149323933,97.95693620866885,0.8526315789473684,15.74703955656337,2.3529411764705883,0.09,0.42,20.996052742084494,0.37,23.620559334845055,3.9444444444444446,0.07,1.25,0.33,0.8421052631578947,0.06,0.15,0.12,0.9416727272727273,0.15,0.2,0.09,0.432,0.20237837837837838,0.33695652173913043,0.064,0.48717948717948717,0.0,0.0,0.43,0.25,0.8205128205128205,0.6307692307692307,0.13,0.16,0.05,0.09,1.225,0.04,0.22,0.6126545454545455,0.2,0.23,1.0285714285714285,0.31,0.01,3.0476190476190474,0.12,0.13,0.17,0.139776,0.0,0.5,0.08,0.07,0.03,0.12,0.24225882352941175,2.64,0.1,0.11,0.08,0.14,0.07,0.17,0.09,0.44680851063829785,0.07,0.08,0.35,0.21,0.09,0.48672,0.49
2021-02-21,0.7368421052631579,51.177878558830955,44.61661207692955,11.810279667422527,176.75248481856843,6.6,0.33,17.059292852943653,1.2142857142857142,57.73914504073236,40.679852187788704,20.996052742084494,2.5384615384615383,11.810279667422527,17.059292852943653,2.0689655172413794,0.5764705882352941,23.620559334845055,2.0833333333333335,18.371546149323933,1.375,1.368421052631579,43.30435878054927,1.0888888888888888,2.2,17.059292852943653,17.059292852943653,79.47449541458039,0.7684210526315789,19.683799445704214,2.0,0.09,0.4,20.996052742084494,0.39,24.932812631225335,3.388888888888889,0.08,1.125,0.36,0.8421052631578947,0.06,0.19,0.13,0.7941818181818181,0.14,0.15,0.1,0.30720000000000003,0.18888648648648648,0.3695652173913043,0.0704,0.5384615384615384,0.0,0.0,0.49,0.22,0.8974358974358975,0.5230769230769231,0.13,0.17,0.04,0.06,1.05,0.04,0.23,0.7374545454545455,0.17,0.25,1.0285714285714285,0.33,0.02,3.380952380952381,0.13,0.11,0.17,0.194688,0.08736,0.5909090909090909,0.08,0.05,0.03,0.12,0.24225882352941175,0.96,0.11,0.15,0.0704,0.09,0.08,0.18,0.1,0.30851063829787234,0.06,0.08,0.39,0.21,0.06,0.6614399999999999,0.52
2021-02-28,0.8421052631578947,55.11463844797179,51.177878558830955,10.498026371042247,179.43055277036493,6.8,0.32,17.059292852943653,1.2142857142857142,56.426891744352076,44.61661207692955,22.308306038464774,2.1538461538461537,9.185773074661967,18.371546149323933,2.4482758620689653,0.6235294117647059,27.557319223985896,2.0833333333333335,19.683799445704214,1.5833333333333333,1.4210526315789473,44.61661207692955,1.2,2.2666666666666666,15.74703955656337,18.371546149323933,66.53678685871847,0.7894736842105263,20.996052742084494,2.0,0.08,0.42,20.996052742084494,0.43,27.557319223985896,3.388888888888889,0.08,1.15625,0.38,0.8526315789473684,0.08,0.21,0.13,0.9416727272727273,0.14,0.1,0.13,0.3552,0.09444324324324324,0.44565217391304346,0.064,0.6025641025641025,0.0,0.09543529411764705,0.59,0.24,0.9743589743589743,0.49230769230769234,0.15,0.19,0.04,0.05,1.05,0.04,0.26,0.6807272727272726,0.19,0.31,1.1714285714285715,0.36,0.02,3.5238095238095237,0.14,0.11,0.18,0.19968,0.1248,0.6818181818181818,0.09,0.04,0.02,0.14,0.21289411764705882,0.44,0.11,0.15,0.0608,0.07,0.09,0.19,0.1,0.26595744680851063,0.04,0.07,0.48,0.21,0.04,0.5990399999999999,0.51
2021-03-07,0.8157894736842105,49.86562526245067,53.802385151591515,10.498026371042247,182.10862072216142,7.0,0.32,15.74703955656337,1.0714285714285714,56.426891744352076,45.928865373309826,19.683799445704214,1.9230769230769231,5.2490131855211235,20.996052742084494,2.413793103448276,0.5764705882352941,27.557319223985896,2.111111111111111,22.308306038464774,1.6458333333333333,1.631578947368421,41.99210548416899,1.0666666666666667,2.3333333333333335,15.74703955656337,18.371546149323933,62.84029869990077,0.7578947368421053,24.932812631225335,1.8235294117647058,0.09,0.42,17.059292852943653,0.42,26.24506592760562,3.3333333333333335,0.09,1.125,0.35,0.7894736842105263,0.06,0.23,0.13,1.0097454545454545,0.13,0.09,0.15,0.4032,0.13154594594594593,0.4782608695652174,0.0608,0.6666666666666666,0.0,0.0,0.62,0.22,0.9487179487179487,0.4461538461538462,0.17,0.19,0.02,0.04,1.1,0.04,0.25,0.8168727272727273,0.21,0.37,1.3142857142857143,0.34,0.02,3.5714285714285716,0.15,0.11,0.17,0.11980799999999998,0.09984,0.7272727272727273,0.08,0.04,0.02,0.14,0.27162352941176465,0.4,0.12,0.16,0.064,0.07,0.1,0.18,0.11,0.23404255319148937,0.03,0.07,0.52,0.2,0.05,0.71136,0.57
2021-03-14,0.8947368421052632,53.802385151591515,56.426891744352076,10.498026371042247,187.4647566257544,7.0,0.29,15.74703955656337,1.0714285714285714,56.426891744352076,47.24111866969011,20.996052742084494,1.8461538461538463,11.810279667422527,19.683799445704214,2.586206896551724,0.5882352941176471,28.86957252036618,2.111111111111111,22.308306038464774,1.625,1.6842105263157894,44.61661207692955,1.0222222222222221,2.2666666666666666,15.74703955656337,18.371546149323933,66.53678685871847,0.7894736842105263,28.86957252036618,1.9411764705882353,0.08,0.41,18.371546149323933,0.42,27.557319223985896,3.2777777777777777,0.07,1.0625,0.37,0.8315789473684211,0.08,0.22,0.14,1.1118545454545452,0.15,0.08,0.14,0.384,0.12142702702702703,0.5543478260869565,0.0576,0.6794871794871795,0.0,0.0,0.61,0.22,0.9743589743589743,0.4307692307692308,0.16,0.2,0.02,0.04,1.1,0.05,0.25,0.8055272727272726,0.19,0.37,1.4,0.41,0.02,3.619047619047619,0.15,0.13,0.17,0.16972800000000002,0.0,0.7424242424242424,0.08,0.05,0.02,0.17,0.2569411764705882,0.32,0.11,0.17,0.0704,0.06,0.11,0.17,0.11,0.22340425531914893,0.03,0.06,0.59,0.2,0.04,0.84864,0.61
2021-03-21,0.9210526315789473,55.11463844797179,60.36365163349292,10.498026371042247,214.24543614371933,7.2,0.3,14.43478626018309,1.0,57.73914504073236,48.553371966070394,20.996052742084494,1.6153846153846154,13.12253296380281,20.996052742084494,2.586206896551724,0.6,31.49407911312674,2.1944444444444446,24.932812631225335,1.7083333333333333,1.6842105263157894,44.61661207692955,1.0666666666666667,2.4,15.74703955656337,17.059292852943653,62.84029869990077,0.8,34.118585705887305,1.9411764705882353,0.09,0.41,17.059292852943653,0.43,28.86957252036618,3.2777777777777777,0.08,0.96875,0.37,0.7578947368421053,0.08,0.25,0.15,1.1118545454545452,0.15,0.05,0.18,0.2784,0.1855135135135135,0.5434782608695652,0.0736,0.7564102564102564,0.0,0.10277647058823529,0.72,0.22,0.9743589743589743,0.4,0.18,0.22,0.03,0.03,1.125,0.04,0.28,0.8849454545454545,0.22,0.42,1.6,0.38,0.02,3.6666666666666665,0.17,0.13,0.17,0.17971199999999998,0.09151999999999999,0.8787878787878788,0.09,0.04,0.02,0.19,0.32301176470588233,0.24,0.13,0.15,0.0704,0.05,0.12,0.2,0.11,0.2127659574468085,0.03,0.08,0.67,0.22,0.03,0.7487999999999999,0.63
2021-03-28,0.8947368421052632,52.49013185521124,57.73914504073236,10.498026371042247,267.80679517964916,7.5,0.3,14.43478626018309,0.9285714285714286,56.426891744352076,51.177878558830955,20.996052742084494,1.4615384615384615,9.185773074661967,20.996052742084494,2.689655172413793,0.6,31.49407911312674,2.25,24.932812631225335,1.7083333333333333,1.631578947368421,43.30435878054927,1.1555555555555554,2.3333333333333335,15.74703955656337,17.059292852943653,57.295566461674234,0.8,36.743092298647866,1.7647058823529411,0.07,0.4,17.059292852943653,0.44,28.86957252036618,3.111111111111111,0.07,1.09375,0.35,0.7789473684210526,0.09,0.28,0.16,0.9643636363636363,0.16,0.05,0.19,0.336,0.18214054054054052,0.5543478260869565,0.064,0.7564102564102564,0.0,0.1468235294117647,0.7,0.2,1.0256410256410255,0.38461538461538464,0.17,0.26,0.02,0.03,1.1,0.05,0.25,0.771490909090909,0.22,0.48,1.5714285714285714,0.41,0.02,3.9523809523809526,0.16,0.14,0.18,0.139776,0.10815999999999999,0.8939393939393939,0.09,0.03,0.03,0.2,0.2496,0.16,0.12,0.16,0.0736,0.05,0.1,0.21,0.12,0.18085106382978725,0.03,0.06,0.66,0.22,0.02,0.77376,0.59
2021-04-04,0.8947368421052632,55.11463844797179,62.98815822625348,9.185773074661967,211.56736819192284,8.1,0.3,14.43478626018309,0.9285714285714286,59.05139833711264,51.177878558830955,20.996052742084494,1.4615384615384615,7.873519778281685,19.683799445704214,2.793103448275862,0.5882352941176471,30.18182581674646,2.2777777777777777,27.557319223985896,1.9583333333333333,1.5789473684210527,43.30435878054927,1.1777777777777778,2.466666666666667,15.74703955656337,18.371546149323933,51.75083422344769,0.9157894736842105,40.679852187788704,1.7058823529411764,0.08,0.46,15.74703955656337,0.42,28.86957252036618,3.0555555555555554,0.07,1.0625,0.36,0.8421052631578947,0.1,0.26,0.16,1.1232,0.14,0.05,0.24,0.31679999999999997,0.17539459459459458,0.5869565217391305,0.064,0.8333333333333334,0.0,0.22757647058823527,0.75,0.19,1.0256410256410255,0.4,0.21,0.25,0.02,0.03,1.15,0.05,0.31,0.9530181818181818,0.23,0.48,1.4,0.4,0.03,4.0476190476190474,0.16,0.12,0.17,0.08985599999999999,0.14975999999999998,0.9242424242424242,0.1,0.04,0.02,0.21,0.2936470588235294,0.16,0.13,0.18,0.0672,0.05,0.12,0.21,0.1,0.18085106382978725,0.03,0.08,0.75,0.24,0.02,0.8860799999999999,0.6
2021-04-11,0.9736842105263158,52.49013185521124,65.61266481901404,10.498026371042247,208.88930024012635,8.2,0.31,15.74703955656337,0.8571428571428571,57.73914504073236,53.802385151591515,20.996052742084494,1.5384615384615385,9.185773074661967,20.996052742084494,2.7241379310344827,0.6352941176470588,30.18182581674646,2.3055555555555554,27.557319223985896,1.8125,1.7894736842105263,47.24111866969011,1.1555555555555554,2.6666666666666665,18.371546149323933,18.371546149323933,55.44732238226539,0.8842105263157894,40.679852187788704,1.6470588235294117,0.09,0.45,17.059292852943653,0.44,28.86957252036618,3.0555555555555554,0.08,1.125,0.36,0.8105263157894737,0.11,0.35,0.17,1.0778181818181818,0.14,0.05,0.22,0.34559999999999996,0.20912432432432432,0.5434782608695652,0.064,1.2820512820512822,0.0,0.22023529411764703,0.76,0.2,1.0256410256410255,0.36923076923076925,0.2,0.25,0.02,0.03,0.95,0.07,0.3,0.8509090909090908,0.22,0.47,1.6857142857142857,0.42,0.02,4.095238095238095,0.17,0.12,0.19,0.114816,0.17472,0.9545454545454546,0.09,0.04,0.03,0.21,0.3376941176470588,0.16,0.12,0.18,0.08,0.05,0.13,0.22,0.13,0.19148936170212766,0.03,0.08,0.75,0.24,0.02,1.0608,0.57
