date,Notebooks,Pens,Pencils,Markers,Highlighters,Sticky notes,Planners,Journals,Sketchbooks,Erasers_x,Pencil sharpeners,Paper clips,Staplers,Scissors,Glue sticks,Rulers,Folders,Binders,Binder clips,Washi tape,Desk organizers,File folders,Envelopes,Greeting cards,Postcards,Stamps_x,Ink pads,Stickers,Printer paper,Cardstock,Index cards,Hole punchers,Calculator,Correction tape,White-out,Clipboards,Rubber bands,Thumbtacks,Push pins,Chalk,Chalkboard markers,Calligraphy pens,Brush pens,Gel pens,Fountain pens,Paint pens,Ballpoint pens,Rollerball pens,Felt-tip pens,Pencil cases,Crayons,Colored pencils,Acrylic paint,Watercolor paint,Oil paint,Paint brushes,Canvas boards,Artist paper,Tracing paper,Graph paper,Construction paper,Craft glue,Double-sided tape,Masking tape,Packing tape,Drawing pencils,Sketching pencils,Art kits,Craft scissors,Glitter,Stamps_y,Envelope seals,Planner stickers,Bullet journals,Weekly planners,Monthly planners,Sticky flags,Page markers,Desk mats,Mouse pads,Dry-erase boards,Whiteboards,Erasers_y,Magnets,Corkboards,Magnetic boards,Desk trays,Desk clocks,Wall calendars,Desk calendars,Journaling stencils,Memo pads,Daily planners,Schedule books,Appointment books,Business cards,ID holders,Post-it notes,Label makers,Letter openers
2020-03-08,0.3,2.75,0.8823529411764706,1.71875,0.08,0.21,0.4318181818181818,0.65,0.29951999999999995,0.12,0.1664,0.09,0.4298666666666667,1.1428571428571428,0.07,0.33,1.1041666666666667,0.25,0.4446,0.08,0.19679999999999997,0.16,0.6923076923076923,0.23,0.31,13.12253296380281,0.2736,5.071428571428571,0.47,0.32,0.07,0.0,262.4506592760562,0.156,0.0,0.42578823529411763,0.3541666666666667,0.27456,0.054400000000000004,1.9,0.1664,0.5663999999999999,0.06,0.13,0.07,0.1,0.3298285714285714,0.13393170731707318,0.0,0.4311272727272727,0.41,0.2,0.8775510204081632,0.1,0.51,0.2,0.17704186046511627,0.05,0.7487999999999999,0.35,0.16,0.34944,0.0,0.12,0.07,0.572,0.14079999999999998,0.05,0.10697142857142856,3.210526315789474,13.12253296380281,0.0,0.03,0.18719999999999998,0.0,0.0832,0.0,0.0,0.20502857142857142,0.07,0.0,0.6115200000000001,0.12,1.0,0.0,0.09984,0.08416744186046511,0.1344,0.01,0.0,0.0,0.0,0.1248,0.04,0.0,1.4901960784313726,0.1626181818181818,0.16871111111111112,0.17713548387096775,0.0
2020-03-15,0.28,2.15,0.8235294117647058,1.625,0.06,0.2,0.3181818181818182,0.6,0.36191999999999996,0.08,0.10746666666666667,0.07,0.2912,1.0476190476190477,0.07,0.32,1.0625,0.19,0.38999999999999996,0.09,0.17279999999999998,0.14,0.5604395604395604,0.22,0.29,24.932812631225335,0.216,4.428571428571429,0.46,0.21,0.05,0.0,200.2912926054113,0.09013333333333333,0.0,0.2569411764705882,0.3125,0.094848,0.048,2.15,0.14213333333333333,0.528,0.07,0.1,0.06,0.1,0.2941714285714286,0.15828292682926828,0.0,0.37439999999999996,0.53,0.21,1.163265306122449,0.16,0.55,0.25,0.17413953488372091,0.04,0.8111999999999999,0.29,0.18,0.34944,0.0,0.11,0.06,0.728,0.1888,0.1,0.0,2.6315789473684212,24.932812631225335,0.0,0.03,0.2496,0.104,0.0,0.0,0.08914285714285713,0.156,0.07,0.0,0.58656,0.08,0.7666666666666667,0.0,0.14664,0.13640930232558138,0.0744,0.01,0.0,0.0,0.0,0.11011764705882351,0.04,0.0,0.9607843137254902,0.11723636363636364,0.1063111111111111,0.15700645161290322,0.0
2020-03-22,0.31,2.3,0.8235294117647058,2.0,0.07,0.21,0.3409090909090909,0.67,0.312,0.09,0.11786666666666666,0.08,0.37439999999999996,1.3333333333333333,0.07,0.34,1.2083333333333333,0.19,0.3978,0.1,0.18239999999999998,0.15,0.6373626373626373,0.3,0.36,30.18182581674646,0.216,4.857142857142857,0.55,0.21,0.05,0.0,241.7308703858412,0.11093333333333333,0.0,0.15416470588235295,0.375,0.20467199999999997,0.044800000000000006,3.8,0.20106666666666667,0.5376,0.07,0.11,0.06,0.12,0.35657142857142854,0.10653658536585366,0.0,0.32901818181818177,0.58,0.28,1.6326530612244898,0.19,0.69,0.32,0.17704186046511627,0.04,0.98592,0.39,0.26,0.4992,0.07341176470588236,0.13,0.06,0.7591999999999999,0.15039999999999998,0.14,0.08022857142857143,2.5789473684210527,30.18182581674646,0.0,0.03,0.2652,0.06656,0.0,0.0,0.0,0.20057142857142857,0.08,0.0,0.67392,0.09,0.9,0.0,0.14975999999999998,0.15092093023255812,0.096,0.01,0.06933333333333333,0.0,0.0,0.1248,0.03,0.0,0.8627450980392157,0.13236363636363635,0.07395555555555555,0.19323870967741935,0.0
2020-03-29,0.33,2.4,0.8970588235294118,2.0625,0.07,0.21,0.36363636363636365,0.79,0.30576000000000003,0.1,0.11439999999999999,0.1,0.312,1.7142857142857142,0.08,0.39,1.2708333333333333,0.21,0.4992,0.1,0.22079999999999997,0.15,0.7582417582417582,0.4,0.4,41.99210548416899,0.2112,5.142857142857143,0.59,0.24,0.06,0.0,262.4506592760562,0.11439999999999999,0.0,0.26428235294117647,0.6770833333333334,0.16972800000000002,0.0576,4.8,0.09706666666666666,0.6911999999999999,0.08,0.12,0.07,0.12,0.40114285714285713,0.11566829268292683,0.0,0.3176727272727273,0.61,0.31,1.8979591836734695,0.21,0.72,0.36,0.22347906976744186,0.04,1.03584,0.42,0.3,0.5408,0.0,0.15,0.07,0.8423999999999999,0.2592,0.16,0.08914285714285713,2.736842105263158,41.99210548416899,0.07185454545454546,0.04,0.3822,0.07071999999999999,0.06656,0.0,0.1248,0.27188571428571423,0.08,0.0,0.6614399999999999,0.1,0.9833333333333333,0.0,0.11544,0.1073860465116279,0.0,0.01,0.06933333333333333,0.0,0.0,0.09543529411764705,0.04,0.0,0.9411764705882353,0.09832727272727272,0.11786666666666666,0.1207741935483871,0.07717894736842106
2020-04-05,0.31,2.35,0.9117647058823529,2.1875,0.07,0.24,0.375,0.79,0.38688,0.09,0.15946666666666665,0.1,0.38826666666666665,2.0476190476190474,0.09,0.4,1.1666666666666667,0.21,0.38999999999999996,0.1,0.19679999999999997,0.14,0.7142857142857143,0.5,0.42,39.36759889140843,0.2496,5.357142857142857,0.55,0.21,0.07,0.07251891891891891,265.9039574244253,0.09013333333333333,0.0,0.27896470588235295,1.0416666666666667,0.21465599999999999,0.0512,5.0,0.18026666666666666,0.4896,0.08,0.12,0.06,0.12,0.4546285714285714,0.17045853658536586,0.0,0.40843636363636365,0.53,0.31,1.9387755102040816,0.24,0.79,0.35,0.23508837209302325,0.04,0.9484799999999999,0.4,0.29,0.4992,0.09910588235294117,0.16,0.07,0.8008,0.25599999999999995,0.15,0.09211428571428572,2.9473684210526314,39.36759889140843,0.0,0.04,0.23399999999999999,0.09568,0.07487999999999999,0.0,0.0,0.19165714285714286,0.09,0.0,0.5990399999999999,0.09,0.95,0.0,0.1404,0.07255813953488373,0.072,0.0,0.0,0.0,0.0,0.1468235294117647,0.03,0.0,0.8823529411764706,0.07185454545454546,0.1456,0.13285161290322578,0.0
2020-04-12,0.34,2.7,1.1323529411764706,2.09375,0.07,0.19,0.3977272727272727,0.85,0.3432,0.09,0.10053333333333334,0.09,0.3605333333333333,2.142857142857143,0.08,0.4,1.1666666666666667,0.21,0.3978,0.11,0.2448,0.14,0.7142857142857143,0.45,0.43,38.05534559502814,0.312,5.642857142857143,0.58,0.27,0.07,0.0,279.717150017902,0.12826666666666664,0.0,0.3009882352941176,0.53125,0.16972800000000002,0.054400000000000004,3.95,0.11439999999999999,0.5856,0.08,0.15,0.07,0.13,0.4724571428571428,0.14001951219512196,0.0,0.28363636363636363,0.52,0.29,1.7755102040816326,0.2,0.73,0.36,0.19155348837209302,0.04,1.0608,0.41,0.23,0.46592,0.10644705882352941,0.14,0.07,0.8735999999999999,0.17279999999999998,0.17,0.16937142857142856,3.210526315789474,38.05534559502814,0.0624,0.04,0.1716,0.09151999999999999,0.0,0.0,0.0,0.19165714285714286,0.1,0.0,0.624,0.09,0.9166666666666666,0.0,0.15911999999999998,0.09867906976744185,0.0624,0.01,0.0,0.0,0.0,0.20555294117647058,0.04,0.0719186440677966,0.9215686274509803,0.07941818181818182,0.11786666666666666,0.18921290322580644,0.09031578947368421
2020-04-19,0.36,2.55,1.0735294117647058,2.125,0.07,0.2,0.42045454545454547,0.95,0.43679999999999997,0.09,0.15946666666666665,0.1,0.3466666666666666,2.142857142857143,0.08,0.45,1.2083333333333333,0.23,0.4758,0.12,0.20639999999999997,0.16,0.7032967032967034,0.46,0.43,28.86957252036618,0.4032,6.214285714285714,0.6,0.3,0.06,0.0,283.1704481662711,0.18373333333333333,0.0,0.33035294117647057,0.53125,0.17971199999999998,0.0608,4.2,0.16293333333333332,0.6432,0.09,0.13,0.06,0.14,0.41897142857142855,0.14001951219512196,0.0,0.3857454545454545,0.57,0.31,1.8979591836734695,0.2,0.83,0.4,0.22928372093023253,0.05,1.03584,0.46,0.22,0.45759999999999995,0.13948235294117647,0.16,0.08,0.8632,0.12799999999999997,0.14,0.15748571428571428,3.210526315789474,28.86957252036618,0.0,0.04,0.25739999999999996,0.08736,0.0624,0.0,0.0687673469387755,0.2629714285714286,0.11,0.0,0.6364799999999999,0.09,1.0333333333333334,0.0,0.13728,0.1306046511627907,0.1248,0.01,0.0,0.0,0.0,0.18352941176470589,0.03,0.0719186440677966,0.9215686274509803,0.07563636363636364,0.08551111111111111,0.22141935483870967,0.07061052631578947
2020-04-26,0.35,2.6,1.1323529411764706,2.3125,0.07,0.19,0.45454545454545453,0.81,0.44303999999999993,0.1,0.10746666666666667,0.1,0.4437333333333333,2.3333333333333335,0.08,0.46,1.125,0.25,0.6006,0.12,0.25439999999999996,0.15,0.7802197802197802,0.51,0.42,26.24506592760562,0.30720000000000003,6.285714285714286,0.62,0.35,0.07,0.0,296.98364075974774,0.13173333333333334,0.0,0.37439999999999996,0.4479166666666667,0.28953599999999996,0.0512,4.35,0.14213333333333333,0.576,0.09,0.15,0.07,0.16,0.41897142857142855,0.10958048780487804,0.0,0.3176727272727273,0.51,0.3,1.9387755102040816,0.18,0.87,0.39,0.25250232558139535,0.04,1.07328,0.46,0.23,0.54912,0.10277647058823529,0.14,0.09,0.8527999999999999,0.18239999999999998,0.14,0.16342857142857142,3.3684210526315788,26.24506592760562,0.06996363636363635,0.04,0.2496,0.07071999999999999,0.07487999999999999,0.0,0.07386122448979592,0.2674285714285714,0.11,0.0,0.5616,0.1,1.1,0.0,0.11855999999999998,0.12189767441860463,0.1224,0.01,0.0624,0.0,0.0,0.24225882352941175,0.03,0.06980338983050846,0.9803921568627451,0.11723636363636364,0.12017777777777777,0.23349677419354836,0.0
2020-05-03,0.37,2.65,0.9705882352941176,2.40625,0.08,0.2,0.4772727272727273,0.8,0.45552,0.11,0.15253333333333333,0.1,0.4437333333333333,2.142857142857143,0.09,0.44,1.1875,0.26,0.5304,0.12,0.2496,0.16,0.7252747252747253,0.77,0.41,24.932812631225335,0.3312,6.5,0.66,0.39,0.06,0.0,303.8902370564861,0.16986666666666667,0.0,0.34503529411764705,0.4479166666666667,0.264576,0.064,3.9,0.13866666666666666,0.5856,0.08,0.14,0.06,0.17,0.5526857142857143,0.1552390243902439,0.0,0.3176727272727273,0.53,0.28,2.0408163265306123,0.2,0.81,0.41,0.2902325581395349,0.04,0.91104,0.44,0.23,0.5990399999999999,0.12112941176470587,0.15,0.09,0.676,0.20479999999999998,0.12,0.16045714285714285,3.6315789473684212,24.932812631225335,0.07563636363636364,0.04,0.23399999999999999,0.0,0.07487999999999999,0.0,0.06622040816326531,0.27634285714285717,0.11,0.0,0.79872,0.11,1.1166666666666667,0.0,0.18408,0.13350697674418602,0.09359999999999999,0.01,0.09013333333333333,0.0,0.0,0.1468235294117647,0.04,0.0,1.1568627450980393,0.0,0.1456,0.20531612903225807,0.08538947368421053
2020-05-10,0.4,2.75,0.9558823529411765,2.375,0.08,0.21,0.4659090909090909,0.74,0.35568,0.12,0.15253333333333333,0.1,0.3813333333333333,2.0952380952380953,0.09,0.4,1.1666666666666667,0.25,0.5694,0.13,0.2304,0.16,0.6923076923076923,0.61,0.42,26.24506592760562,0.2928,6.857142857142857,0.64,0.35,0.06,0.0,290.0770444630095,0.10746666666666667,0.0,0.3523764705882353,0.4375,0.17472,0.0576,3.65,0.12133333333333332,0.672,0.08,0.14,0.08,0.17,0.5081142857142856,0.12784390243902438,0.0,0.32901818181818177,0.5,0.28,1.8571428571428572,0.18,0.82,0.38,0.19155348837209302,0.04,1.03584,0.39,0.2,0.54912,0.0,0.15,0.09,0.7487999999999999,0.2176,0.12,0.15748571428571428,3.473684210526316,26.24506592760562,0.08509090909090908,0.05,0.25739999999999996,0.09151999999999999,0.12064,0.0,0.0,0.2496,0.11,0.0,0.64896,0.12,1.1,0.0,0.21528,0.08126511627906977,0.096,0.01,0.0,0.0,0.0,0.24225882352941175,0.03,0.14595254237288136,1.1568627450980393,0.10589090909090909,0.11324444444444444,0.22947096774193546,0.0
2020-05-17,0.36,2.7,0.9117647058823529,2.59375,0.07,0.19,0.4659090909090909,0.6,0.41184,0.12,0.12826666666666664,0.09,0.40906666666666663,2.0,0.08,0.39,1.2708333333333333,0.27,0.507,0.13,0.2592,0.16,0.7582417582417582,0.41,0.39,22.308306038464774,0.3552,6.785714285714286,0.62,0.35,0.06,0.0,252.0907648309487,0.18373333333333333,0.0,0.37439999999999996,0.4479166666666667,0.17472,0.0608,3.65,0.16986666666666667,0.6144000000000001,0.07,0.14,0.07,0.16,0.4724571428571428,0.15828292682926828,0.0,0.32901818181818177,0.6,0.27,1.7551020408163265,0.18,0.87,0.35,0.2263813953488372,0.04,0.92352,0.35,0.18,0.4908799999999999,0.1284705882352941,0.16,0.1,0.7384000000000001,0.15039999999999998,0.11,0.1753142857142857,3.6315789473684212,22.308306038464774,0.10778181818181817,0.05,0.1716,0.11232,0.09568,0.0,0.09423673469387754,0.2852571428571428,0.11,0.0,0.624,0.12,1.0333333333333334,0.0,0.1404,0.1306046511627907,0.1008,0.01,0.104,0.0,0.0,0.20555294117647058,0.03,0.12056949152542372,1.2549019607843137,0.13236363636363635,0.1063111111111111,0.2496,0.0
